trading_date,open,high,low,close,range_pips,return_pips,day_name,dow,week_key
2023-02-15,1.07361,1.07443,1.06604,1.0688,83.89999999999898,-48.09999999999981,Wednesday,2,2023-W07
2023-02-16,1.06871,1.07222,1.06544,1.06722,67.80000000000008,-14.899999999999913,Thursday,3,2023-W07
2023-02-17,1.06728,1.06982,1.06126,1.06929,85.59999999999901,20.100000000000673,Friday,4,2023-W07
2023-02-20,1.06849,1.07044,1.06704,1.06844,34.000000000000696,-0.4999999999988347,Monday,0,2023-W08
2023-02-21,1.06839,1.0698,1.06397,1.06449,58.30000000000002,-39.00000000000014,Tuesday,1,2023-W08
2023-02-22,1.06487,1.06638,1.05989,1.06026,64.90000000000107,-46.10000000000003,Wednesday,2,2023-W08
2023-02-23,1.06031,1.06275,1.0579,1.0603,48.50000000000021,-0.10000000000065512,Thursday,3,2023-W08
2023-02-24,1.05934,1.06141,1.05359,1.05469,78.19999999999938,-46.500000000000426,Friday,4,2023-W08
2023-02-27,1.05451,1.06095,1.05328,1.0608,76.70000000000066,62.89999999999907,Monday,0,2023-W09
2023-02-28,1.06088,1.06406,1.05762,1.05763,64.4,-32.49999999999975,Tuesday,1,2023-W09
2023-03-01,1.05727,1.06913,1.05651,1.06668,126.19999999999854,94.1000000000014,Wednesday,2,2023-W09
2023-03-02,1.0668,1.06726,1.05764,1.05957,96.20000000000184,-72.3000000000007,Thursday,3,2023-W09
2023-03-03,1.05957,1.06384,1.05924,1.0635,45.999999999999375,39.29999999999989,Friday,4,2023-W09
2023-03-06,1.06266,1.06942,1.06219,1.06808,72.3000000000007,54.199999999999804,Monday,0,2023-W10
2023-03-07,1.06811,1.06943,1.05471,1.05491,147.20000000000067,-131.99999999999878,Tuesday,1,2023-W10
2023-03-08,1.05491,1.05614,1.05241,1.0543,37.30000000000011,-6.099999999999994,Wednesday,2,2023-W10
2023-03-09,1.05416,1.059,1.05378,1.05791,52.200000000000024,37.499999999999204,Thursday,3,2023-W10
2023-03-10,1.05814,1.06873,1.05738,1.06368,113.49999999999972,55.39999999999878,Friday,4,2023-W10
2023-03-12,1.06808,1.06968,1.0674,1.0694,22.800000000000598,13.199999999999878,Sunday,6,2023-W10
2023-03-13,1.06811,1.07423,1.065,1.07305,92.30000000000072,49.40000000000167,Monday,0,2023-W11
2023-03-14,1.07268,1.07486,1.06787,1.07312,69.8999999999983,4.3999999999999595,Tuesday,1,2023-W11
2023-03-15,1.07318,1.07597,1.05158,1.05766,243.90000000000134,-155.1999999999998,Wednesday,2,2023-W11
2023-03-16,1.0578,1.06353,1.05728,1.06099,62.50000000000089,31.90000000000026,Thursday,3,2023-W11
2023-03-17,1.06122,1.06852,1.06101,1.06647,75.09999999999906,52.49999999999977,Friday,4,2023-W11
2023-03-20,1.06821,1.07295,1.06311,1.072,98.40000000000072,37.8999999999996,Monday,0,2023-W12
2023-03-21,1.07198,1.07825,1.07038,1.0767,78.69999999999821,47.20000000000057,Tuesday,1,2023-W12
2023-03-22,1.07674,1.08925,1.0759,1.08578,133.49999999999972,90.39999999999937,Wednesday,2,2023-W12
2023-03-23,1.08577,1.09296,1.0824,1.08397,105.59999999999903,-17.999999999998018,Thursday,3,2023-W12
2023-03-24,1.08316,1.0837,1.07131,1.07589,123.90000000000123,-72.69999999999888,Friday,4,2023-W12
2023-03-27,1.07752,1.07965,1.07449,1.07957,51.600000000000534,20.499999999998852,Monday,0,2023-W13
2023-03-28,1.07977,1.08485,1.07948,1.08476,53.70000000000097,49.9000000000005,Tuesday,1,2023-W13
2023-03-29,1.08438,1.08713,1.08177,1.08393,53.600000000000314,-4.499999999998394,Wednesday,2,2023-W13
2023-03-30,1.0843,1.09262,1.08235,1.09068,102.70000000000002,63.80000000000052,Thursday,3,2023-W13
2023-03-31,1.09053,1.09257,1.08368,1.08386,88.90000000000065,-66.69999999999953,Friday,4,2023-W13
2023-04-03,1.08398,1.09082,1.07882,1.09,120.00000000000011,60.20000000000137,Monday,0,2023-W14
2023-04-04,1.09036,1.09701,1.08828,1.09545,87.30000000000126,50.90000000000039,Tuesday,1,2023-W14
2023-04-05,1.09542,1.09695,1.08962,1.09044,73.30000000000058,-49.79999999999984,Wednesday,2,2023-W14
2023-04-06,1.09057,1.09375,1.08845,1.09196,53.000000000000824,13.900000000000023,Thursday,3,2023-W14
2023-04-07,1.09196,1.09208,1.09156,1.09194,5.199999999998539,-0.20000000000131024,Friday,4,2023-W14
2023-04-10,1.0898,1.09171,1.08373,1.08629,79.79999999999876,-35.100000000001245,Monday,0,2023-W15
2023-04-11,1.08597,1.09279,1.08581,1.0912,69.79999999999987,52.29999999999846,Tuesday,1,2023-W15
2023-04-12,1.09112,1.09988,1.09112,1.09915,87.59999999999879,80.29999999999981,Wednesday,2,2023-W15
2023-04-13,1.09915,1.10676,1.09767,1.10464,90.90000000000043,54.89999999999995,Thursday,3,2023-W15
2023-04-14,1.10461,1.10758,1.09752,1.09922,100.59999999999958,-53.90000000000006,Friday,4,2023-W15
2023-04-17,1.09888,1.09997,1.09116,1.09307,88.09999999999985,-58.10000000000093,Monday,0,2023-W16
2023-04-18,1.09268,1.09828,1.09222,1.09708,60.59999999999954,43.999999999999595,Tuesday,1,2023-W16
2023-04-19,1.09714,1.0984,1.0926,1.0954,58.00000000000027,-17.400000000000748,Wednesday,2,2023-W16
2023-04-20,1.09525,1.09849,1.09334,1.09671,51.49999999999988,14.600000000000168,Thursday,3,2023-W16
2023-04-21,1.09684,1.09936,1.0938,1.09874,55.59999999999788,19.000000000000128,Friday,4,2023-W16
2023-04-24,1.09866,1.10483,1.09658,1.10431,82.49999999999869,56.49999999999933,Monday,0,2023-W17
2023-04-25,1.10447,1.1067,1.09641,1.09698,102.8999999999991,-74.89999999999996,Tuesday,1,2023-W17
2023-04-26,1.09708,1.10858,1.09668,1.10384,118.999999999998,67.59999999999877,Wednesday,2,2023-W17
2023-04-27,1.10409,1.10634,1.0992,1.10273,71.40000000000146,-13.600000000000279,Thursday,3,2023-W17
2023-04-28,1.10267,1.10449,1.09723,1.10193,72.60000000000045,-7.399999999999629,Friday,4,2023-W17
2023-05-01,1.10191,1.10355,1.09653,1.09694,70.20000000000026,-49.69999999999919,Monday,0,2023-W18
2023-05-02,1.09741,1.10078,1.09422,1.10057,65.60000000000122,31.600000000000517,Tuesday,1,2023-W18
2023-05-03,1.09989,1.10916,1.09989,1.10599,92.6999999999989,60.99999999999994,Wednesday,2,2023-W18
2023-05-04,1.10609,1.10917,1.09952,1.10146,96.49999999999936,-46.299999999999116,Thursday,3,2023-W18
2023-05-05,1.1012,1.10477,1.09667,1.10162,80.99999999999996,4.20000000000087,Friday,4,2023-W18
2023-05-08,1.10213,1.10535,1.10001,1.10031,53.40000000000123,-18.20000000000155,Monday,0,2023-W19
2023-05-09,1.1004,1.10042,1.09492,1.09605,55.000000000000604,-43.50000000000076,Tuesday,1,2023-W19
2023-05-10,1.09547,1.10068,1.09414,1.09816,65.40000000000212,26.900000000000812,Wednesday,2,2023-W19
2023-05-11,1.09861,1.09981,1.09,1.09185,98.09999999999874,-67.60000000000099,Thursday,3,2023-W19
2023-05-12,1.09154,1.09354,1.08476,1.08477,87.8000000000001,-67.69999999999942,Friday,4,2023-W19
2023-05-15,1.0861,1.08908,1.08478,1.08743,42.9999999999997,13.299999999998313,Monday,0,2023-W20
2023-05-16,1.08731,1.09046,1.0855,1.08628,49.600000000000755,-10.300000000000864,Tuesday,1,2023-W20
2023-05-17,1.08617,1.08736,1.08147,1.08397,58.900000000001725,-21.999999999999797,Wednesday,2,2023-W20
2023-05-18,1.08379,1.08479,1.07624,1.07739,85.49999999999835,-63.999999999999616,Thursday,3,2023-W20
2023-05-19,1.0769,1.08249,1.076,1.08019,64.89999999999884,32.90000000000015,Friday,4,2023-W20
2023-05-22,1.08062,1.08298,1.07955,1.08112,34.30000000000044,5.00000000000167,Monday,0,2023-W21
2023-05-23,1.08117,1.08204,1.07601,1.07674,60.2999999999998,-44.29999999999934,Tuesday,1,2023-W21
2023-05-24,1.07685,1.08012,1.0748,1.07492,53.19999999999992,-19.299999999999873,Wednesday,2,2023-W21
2023-05-25,1.075,1.07565,1.07073,1.07246,49.20000000000036,-25.399999999999867,Thursday,3,2023-W21
2023-05-26,1.07259,1.07572,1.07018,1.07292,55.400000000001,3.300000000001635,Friday,4,2023-W21
2023-05-29,1.07219,1.07434,1.0708,1.07091,35.400000000000986,-12.799999999999478,Monday,0,2023-W22
2023-05-30,1.07076,1.07465,1.06725,1.07343,74.00000000000074,26.700000000001722,Tuesday,1,2023-W22
2023-05-31,1.07321,1.07356,1.06355,1.06862,100.10000000000075,-45.900000000000944,Wednesday,2,2023-W22
2023-06-01,1.06887,1.07684,1.06617,1.07615,106.69999999999958,72.79999999999953,Thursday,3,2023-W22
2023-06-02,1.07603,1.07789,1.0705,1.07063,73.90000000000008,-54.00000000000071,Friday,4,2023-W22
2023-06-05,1.07098,1.07207,1.06777,1.07124,42.9999999999997,2.5999999999992696,Monday,0,2023-W23
2023-06-06,1.07119,1.07328,1.06669,1.06918,65.90000000000096,-20.100000000000673,Tuesday,1,2023-W23
2023-06-07,1.06924,1.07396,1.06682,1.06981,71.39999999999924,5.699999999999594,Wednesday,2,2023-W23
2023-06-08,1.06977,1.07856,1.06966,1.0779,88.99999999999908,81.2999999999997,Thursday,3,2023-W23
2023-06-09,1.07807,1.07851,1.07428,1.0744,42.30000000000178,-36.70000000000062,Friday,4,2023-W23
2023-06-12,1.07491,1.079,1.0733,1.076,57.000000000000384,10.900000000000354,Monday,0,2023-W24
2023-06-13,1.07566,1.08234,1.07546,1.07929,68.79999999999997,36.300000000000225,Tuesday,1,2023-W24
2023-06-14,1.0789,1.0864,1.07739,1.08282,90.09999999999962,39.199999999999235,Wednesday,2,2023-W24
2023-06-15,1.08319,1.09499,1.08036,1.09448,146.29999999999922,112.899999999998,Thursday,3,2023-W24
2023-06-16,1.0944,1.09658,1.09217,1.09351,44.10000000000025,-8.900000000000574,Friday,4,2023-W24
2023-06-19,1.09426,1.09462,1.09099,1.09183,36.300000000000225,-24.299999999999322,Monday,0,2023-W25
2023-06-20,1.09201,1.09461,1.08996,1.09171,46.500000000000426,-2.9999999999996696,Tuesday,1,2023-W25
2023-06-21,1.0917,1.09909,1.09058,1.09859,85.09999999999795,68.90000000000063,Wednesday,2,2023-W25
2023-06-22,1.09842,1.10081,1.095,1.0958,58.10000000000093,-26.199999999998447,Thursday,3,2023-W25
2023-06-23,1.09548,1.09585,1.08443,1.0892,114.19999999999986,-62.80000000000064,Friday,4,2023-W25
2023-06-26,1.09042,1.09199,1.08873,1.09053,32.600000000000406,1.100000000000545,Monday,0,2023-W26
2023-06-27,1.09108,1.09766,1.09021,1.09625,74.50000000000179,51.699999999998965,Tuesday,1,2023-W26
2023-06-28,1.09602,1.09621,1.08968,1.09125,65.29999999999924,-47.699999999999406,Wednesday,2,2023-W26
2023-06-29,1.09125,1.09414,1.08655,1.08669,75.89999999999986,-45.600000000001195,Thursday,3,2023-W26
2023-06-30,1.08623,1.09224,1.08352,1.09095,87.20000000000061,47.20000000000057,Friday,4,2023-W26
2023-07-03,1.09089,1.09339,1.08702,1.09119,63.69999999999987,3.00000000000189,Monday,0,2023-W27
2023-07-04,1.09124,1.09163,1.08869,1.08873,29.400000000001647,-25.100000000000122,Tuesday,1,2023-W27
2023-07-05,1.08779,1.09078,1.08525,1.0855,55.30000000000035,-22.900000000001253,Wednesday,2,2023-W27
2023-07-06,1.08535,1.08977,1.08337,1.08883,63.999999999999616,34.79999999999927,Thursday,3,2023-W27
2023-07-07,1.08884,1.09731,1.08669,1.09675,106.20000000000074,79.09999999999862,Friday,4,2023-W27
2023-07-10,1.09593,1.10014,1.09434,1.10008,57.99999999999805,41.499999999998764,Monday,0,2023-W28
2023-07-11,1.09993,1.10269,1.09783,1.10062,48.599999999998644,6.899999999998574,Tuesday,1,2023-W28
2023-07-12,1.10081,1.1138,1.10059,1.11295,132.09999999999945,121.4000000000004,Wednesday,2,2023-W28
2023-07-13,1.11295,1.12278,1.11268,1.12258,100.99999999999997,96.29999999999805,Thursday,3,2023-W28
2023-07-14,1.12242,1.12448,1.12041,1.12259,40.70000000000018,1.7000000000000348,Friday,4,2023-W28
2023-07-17,1.12273,1.12487,1.12033,1.12436,45.399999999999885,16.300000000000203,Monday,0,2023-W29
2023-07-18,1.1235,1.12756,1.12089,1.12301,66.69999999999953,-4.899999999998794,Tuesday,1,2023-W29
2023-07-19,1.12274,1.124,1.11895,1.12037,50.50000000000221,-23.699999999999832,Wednesday,2,2023-W29
2023-07-20,1.11972,1.12291,1.11184,1.11292,110.70000000000135,-68.00000000000139,Thursday,3,2023-W29
2023-07-21,1.11347,1.11449,1.11079,1.11254,37.00000000000037,-9.299999999998754,Friday,4,2023-W29
2023-07-24,1.11197,1.11469,1.10602,1.10627,86.69999999999956,-56.99999999999817,Monday,0,2023-W30
2023-07-25,1.10626,1.10868,1.10255,1.10531,61.30000000000191,-9.500000000000064,Tuesday,1,2023-W30
2023-07-26,1.10512,1.11047,1.10377,1.10854,67.0000000000015,34.19999999999979,Wednesday,2,2023-W30
2023-07-27,1.10866,1.11439,1.09662,1.09749,177.70000000000064,-111.69999999999902,Thursday,3,2023-W30
2023-07-28,1.09763,1.10475,1.09435,1.10125,103.99999999999964,36.19999999999956,Friday,4,2023-W30
2023-07-31,1.10206,1.10458,1.09934,1.09963,52.39999999999911,-24.299999999999322,Monday,0,2023-W31
2023-08-01,1.09961,1.10028,1.09523,1.09842,50.499999999999986,-11.900000000000244,Tuesday,1,2023-W31
2023-08-02,1.09842,1.10192,1.09178,1.09375,101.40000000000038,-46.69999999999952,Wednesday,2,2023-W31
2023-08-03,1.0937,1.09628,1.09122,1.0949,50.599999999998424,12.000000000000899,Thursday,3,2023-W31
2023-08-04,1.09489,1.10419,1.09349,1.10029,106.99999999999932,54.00000000000071,Friday,4,2023-W31
2023-08-07,1.10141,1.10151,1.09654,1.1002,49.69999999999919,-12.099999999999334,Monday,0,2023-W32
2023-08-08,1.1002,1.10111,1.0929,1.09558,82.1000000000005,-46.200000000000685,Tuesday,1,2023-W32
2023-08-09,1.09558,1.09953,1.09519,1.09734,43.39999999999789,17.599999999999838,Wednesday,2,2023-W32
2023-08-10,1.09733,1.1065,1.09673,1.098,97.70000000000056,6.700000000001705,Thursday,3,2023-W32
2023-08-11,1.09801,1.10049,1.09429,1.09433,61.99999999999983,-36.79999999999906,Friday,4,2023-W32
2023-08-14,1.09493,1.096,1.08747,1.09051,85.30000000000149,-44.19999999999868,Monday,0,2023-W33
2023-08-15,1.09051,1.09524,1.08969,1.09013,55.49999999999944,-3.8000000000004697,Tuesday,1,2023-W33
2023-08-16,1.09018,1.09345,1.08714,1.08787,63.10000000000038,-23.100000000000342,Wednesday,2,2023-W33
2023-08-17,1.08783,1.0918,1.08563,1.08715,61.70000000000009,-6.800000000000139,Thursday,3,2023-W33
2023-08-18,1.08714,1.08938,1.0845,1.08678,48.799999999999955,-3.5999999999991594,Friday,4,2023-W33
2023-08-21,1.08672,1.09136,1.08664,1.08952,47.20000000000057,28.000000000001357,Monday,0,2023-W34
2023-08-22,1.08952,1.09303,1.08329,1.08443,97.3999999999986,-50.90000000000039,Tuesday,1,2023-W34
2023-08-23,1.08443,1.08713,1.08025,1.08617,68.79999999999997,17.400000000000748,Wednesday,2,2023-W34
2023-08-24,1.08614,1.08764,1.0805,1.08097,71.39999999999924,-51.70000000000119,Thursday,3,2023-W34
2023-08-25,1.08098,1.08417,1.07658,1.07906,75.89999999999986,-19.200000000001438,Friday,4,2023-W34
2023-08-28,1.07957,1.08221,1.07933,1.08183,28.799999999999937,22.600000000001508,Monday,0,2023-W35
2023-08-29,1.08183,1.08919,1.07822,1.08793,109.70000000000147,60.99999999999994,Tuesday,1,2023-W35
2023-08-30,1.08789,1.09454,1.08551,1.09227,90.30000000000094,43.80000000000051,Wednesday,2,2023-W35
2023-08-31,1.09227,1.09394,1.08351,1.08426,104.29999999999939,-80.10000000000073,Thursday,3,2023-W35
2023-09-01,1.08429,1.08819,1.07716,1.07717,110.30000000000095,-71.20000000000016,Friday,4,2023-W35
2023-09-04,1.07748,1.08087,1.07716,1.07939,37.10000000000102,19.100000000000783,Monday,0,2023-W36
2023-09-05,1.07939,1.07982,1.07062,1.07216,92.00000000000097,-72.3000000000007,Tuesday,1,2023-W36
2023-09-06,1.07214,1.07488,1.07025,1.07268,46.30000000000134,5.399999999999849,Wednesday,2,2023-W36
2023-09-07,1.07268,1.07317,1.06861,1.06961,45.59999999999897,-30.700000000001282,Thursday,3,2023-W36
2023-09-08,1.06962,1.07438,1.06941,1.06974,49.69999999999919,1.1999999999989797,Friday,4,2023-W36
2023-09-11,1.07147,1.07593,1.07075,1.07497,51.79999999999963,35.00000000000058,Monday,0,2023-W37
2023-09-12,1.07497,1.07692,1.07055,1.07534,63.70000000000209,3.6999999999998145,Tuesday,1,2023-W37
2023-09-13,1.07529,1.07648,1.0711,1.07291,53.800000000001624,-23.800000000000487,Wednesday,2,2023-W37
2023-09-14,1.07287,1.07521,1.06318,1.06425,120.29999999999986,-86.20000000000073,Thursday,3,2023-W37
2023-09-15,1.06421,1.06877,1.06332,1.06576,54.499999999999545,15.499999999999403,Friday,4,2023-W37
2023-09-18,1.06588,1.06986,1.06546,1.06913,43.999999999999595,32.49999999999975,Monday,0,2023-W38
2023-09-19,1.06912,1.0718,1.0675,1.06787,43.000000000001926,-12.499999999999734,Tuesday,1,2023-W38
2023-09-20,1.06785,1.07368,1.06501,1.06601,86.69999999999956,-18.400000000000638,Wednesday,2,2023-W38
2023-09-21,1.06598,1.06734,1.06167,1.06599,56.70000000000064,0.10000000000065512,Thursday,3,2023-W38
2023-09-22,1.06599,1.06716,1.0615,1.06419,56.59999999999998,-18.000000000000238,Friday,4,2023-W38
2023-09-25,1.06513,1.06555,1.05753,1.05924,80.19999999999916,-58.89999999999951,Monday,0,2023-W39
2023-09-26,1.05923,1.0609,1.0562,1.05717,46.99999999999926,-20.599999999999508,Tuesday,1,2023-W39
2023-09-27,1.05714,1.0574,1.0488,1.05018,85.9999999999994,-69.60000000000078,Wednesday,2,2023-W39
2023-09-28,1.05017,1.05788,1.0491,1.05647,87.8000000000001,62.99999999999972,Thursday,3,2023-W39
2023-09-29,1.05645,1.06169,1.05579,1.05694,59.00000000000016,4.900000000001015,Friday,4,2023-W39
2023-10-02,1.05672,1.05919,1.04769,1.04769,115.00000000000065,-90.30000000000094,Monday,0,2023-W40
2023-10-03,1.04769,1.04933,1.04483,1.04658,45.000000000001705,-11.099999999999444,Tuesday,1,2023-W40
2023-10-04,1.04656,1.05321,1.04514,1.05033,80.70000000000022,37.700000000000514,Wednesday,2,2023-W40
2023-10-05,1.05033,1.05518,1.05,1.05492,51.79999999999963,45.900000000000944,Thursday,3,2023-W40
2023-10-06,1.05475,1.05999,1.04824,1.05828,117.49999999999928,35.30000000000033,Friday,4,2023-W40
2023-10-09,1.05529,1.05742,1.05194,1.0566,54.799999999999294,13.099999999999223,Monday,0,2023-W41
2023-10-10,1.05659,1.06198,1.05542,1.06048,65.599999999999,38.90000000000171,Tuesday,1,2023-W41
2023-10-11,1.06047,1.06346,1.05806,1.06194,54.00000000000071,14.700000000000824,Wednesday,2,2023-W41
2023-10-12,1.06188,1.06397,1.05257,1.05277,114.00000000000077,-91.09999999999951,Thursday,3,2023-W41
2023-10-13,1.05273,1.05584,1.04954,1.05073,62.99999999999972,-20.000000000000018,Friday,4,2023-W41
2023-10-16,1.05083,1.05627,1.05025,1.05597,60.20000000000137,51.40000000000144,Monday,0,2023-W42
2023-10-17,1.05597,1.05948,1.05328,1.05767,61.99999999999983,17.000000000000348,Tuesday,1,2023-W42
2023-10-18,1.05762,1.05941,1.05231,1.05362,70.99999999999883,-40.000000000000036,Wednesday,2,2023-W42
2023-10-19,1.0536,1.06163,1.05282,1.05819,88.09999999999985,45.89999999999872,Thursday,3,2023-W42
2023-10-20,1.05815,1.06035,1.05649,1.05927,38.599999999999746,11.200000000000099,Friday,4,2023-W42
2023-10-23,1.0595,1.06779,1.05714,1.06689,106.50000000000048,73.89999999999786,Monday,0,2023-W43
2023-10-24,1.06686,1.06942,1.0583,1.05895,111.20000000000019,-79.09999999999862,Tuesday,1,2023-W43
2023-10-25,1.05893,1.06067,1.05653,1.05653,41.400000000000325,-23.999999999999577,Wednesday,2,2023-W43
2023-10-26,1.0565,1.05691,1.05221,1.05618,46.99999999999926,-3.20000000000098,Thursday,3,2023-W43
2023-10-27,1.05618,1.0597,1.05354,1.05605,61.60000000000166,-1.2999999999996348,Friday,4,2023-W43
2023-10-29,1.05644,1.05749,1.05616,1.05657,13.300000000000534,1.2999999999996348,Sunday,6,2023-W43
2023-10-30,1.05654,1.0625,1.05471,1.06151,77.89999999999964,49.69999999999919,Monday,0,2023-W44
2023-10-31,1.0615,1.06748,1.05574,1.05749,117.40000000000083,-40.10000000000069,Tuesday,1,2023-W44
2023-11-01,1.05749,1.05806,1.05167,1.05682,63.899999999998954,-6.699999999999484,Wednesday,2,2023-W44
2023-11-02,1.05683,1.06675,1.05681,1.06207,99.4000000000006,52.400000000001334,Thursday,3,2023-W44
2023-11-03,1.06207,1.07467,1.06146,1.07295,132.09999999999945,108.80000000000001,Friday,4,2023-W44
2023-11-06,1.07232,1.07562,1.07161,1.07168,40.10000000000069,-6.399999999999739,Monday,0,2023-W45
2023-11-07,1.07168,1.07221,1.0664,1.06992,58.10000000000093,-17.599999999999838,Tuesday,1,2023-W45
2023-11-08,1.06993,1.0716,1.06593,1.0708,56.70000000000064,8.699999999999264,Wednesday,2,2023-W45
2023-11-09,1.07079,1.07254,1.06601,1.06671,65.30000000000146,-40.79999999999862,Thursday,3,2023-W45
2023-11-10,1.06671,1.06927,1.0656,1.06848,36.6999999999984,17.700000000000493,Friday,4,2023-W45
2023-11-13,1.06818,1.07061,1.0665,1.06975,41.10000000000058,15.700000000000713,Monday,0,2023-W46
2023-11-14,1.06975,1.08875,1.06928,1.08784,194.70000000000098,180.8999999999994,Tuesday,1,2023-W46
2023-11-15,1.08784,1.08858,1.08315,1.08461,54.30000000000046,-32.29999999999844,Wednesday,2,2023-W46
2023-11-16,1.08461,1.08955,1.083,1.08517,65.50000000000055,5.599999999998939,Thursday,3,2023-W46
2023-11-17,1.08517,1.09148,1.08247,1.09138,90.09999999999962,62.10000000000049,Friday,4,2023-W46
2023-11-20,1.09095,1.09517,1.08974,1.09394,54.30000000000046,29.89999999999826,Monday,0,2023-W47
2023-11-21,1.09394,1.09651,1.09001,1.09101,65.00000000000172,-29.29999999999877,Tuesday,1,2023-W47
2023-11-22,1.091,1.09229,1.08522,1.08881,70.6999999999991,-21.899999999999142,Wednesday,2,2023-W47
2023-11-23,1.08875,1.09303,1.08834,1.09037,46.89999999999861,16.199999999999548,Thursday,3,2023-W47
2023-11-24,1.09037,1.09486,1.08949,1.09341,53.69999999999875,30.399999999999316,Friday,4,2023-W47
2023-11-27,1.09438,1.09592,1.09251,1.09531,34.09999999999913,9.300000000000974,Monday,0,2023-W48
2023-11-28,1.09528,1.10088,1.09344,1.09918,74.40000000000113,39.00000000000014,Tuesday,1,2023-W48
2023-11-29,1.09918,1.10171,1.09601,1.09686,57.000000000000384,-23.200000000000998,Wednesday,2,2023-W48
2023-11-30,1.09681,1.09838,1.08794,1.08865,104.40000000000005,-81.60000000000167,Thursday,3,2023-W48
2023-12-01,1.08854,1.09127,1.08287,1.08788,83.99999999999963,-6.6000000000010495,Friday,4,2023-W48
2023-12-04,1.08771,1.08948,1.0804,1.08356,90.79999999999977,-41.499999999998764,Monday,0,2023-W49
2023-12-05,1.08351,1.08474,1.07781,1.07954,69.30000000000103,-39.70000000000029,Tuesday,1,2023-W49
2023-12-06,1.0795,1.08047,1.07586,1.07636,46.10000000000003,-31.399999999999206,Wednesday,2,2023-W49
2023-12-07,1.07631,1.08175,1.07552,1.07933,62.29999999999958,30.199999999998006,Thursday,3,2023-W49
2023-12-08,1.07931,1.08005,1.07236,1.07592,76.89999999999975,-33.90000000000004,Friday,4,2023-W49
2023-12-11,1.07592,1.07789,1.07415,1.0764,37.400000000000766,4.8000000000003595,Monday,0,2023-W50
2023-12-12,1.0764,1.08279,1.07586,1.07937,69.2999999999988,29.69999999999917,Tuesday,1,2023-W50
2023-12-13,1.07937,1.08965,1.07731,1.08728,123.40000000000018,79.10000000000083,Wednesday,2,2023-W50
2023-12-14,1.08728,1.10092,1.08707,1.09915,138.49999999999918,118.70000000000047,Thursday,3,2023-W50
2023-12-15,1.09915,1.10036,1.08885,1.08922,115.09999999999908,-99.29999999999994,Friday,4,2023-W50
2023-12-18,1.08973,1.09311,1.0892,1.09228,39.100000000000804,25.499999999998302,Monday,0,2023-W51
2023-12-19,1.09228,1.09873,1.09148,1.09805,72.49999999999979,57.70000000000053,Tuesday,1,2023-W51
2023-12-20,1.09808,1.09843,1.09298,1.09412,54.499999999999545,-39.59999999999964,Wednesday,2,2023-W51
2023-12-21,1.09394,1.10125,1.09352,1.10109,77.30000000000015,71.4999999999999,Thursday,3,2023-W51
2023-12-22,1.10109,1.10401,1.09938,1.10135,46.299999999999116,2.60000000000149,Friday,4,2023-W51
2023-12-25,1.10108,1.10202,1.09933,1.10097,26.900000000000812,-1.100000000000545,Monday,0,2023-W52
2023-12-26,1.10009,1.1045,1.10009,1.10417,44.10000000000025,40.800000000000836,Tuesday,1,2023-W52
2023-12-27,1.10417,1.11226,1.10286,1.11044,94.00000000000075,62.699999999999974,Wednesday,2,2023-W52
2023-12-28,1.11047,1.11394,1.10552,1.10603,84.19999999999872,-44.39999999999999,Thursday,3,2023-W52
2023-12-29,1.10595,1.10842,1.10339,1.10361,50.299999999998676,-23.400000000000087,Friday,4,2023-W52
2024-01-02,1.10427,1.10447,1.09383,1.09396,106.39999999999984,-103.10000000000042,Tuesday,1,2024-W01
2024-01-03,1.09396,1.09654,1.08929,1.09206,72.49999999999979,-19.000000000000128,Wednesday,2,2024-W01
2024-01-04,1.09206,1.09721,1.0916,1.09441,56.100000000001145,23.500000000000743,Thursday,3,2024-W01
2024-01-05,1.09441,1.09984,1.08767,1.09392,121.70000000000014,-4.900000000001015,Friday,4,2024-W01
2024-01-08,1.09386,1.09788,1.09226,1.09495,56.199999999999584,10.900000000000354,Monday,0,2024-W02
2024-01-09,1.09495,1.09663,1.09103,1.09307,56.0000000000005,-18.800000000001038,Tuesday,1,2024-W02
2024-01-10,1.09307,1.09729,1.09228,1.09722,50.10000000000181,41.50000000000098,Wednesday,2,2024-W02
2024-01-11,1.09722,1.1,1.09302,1.09717,69.79999999999987,-0.5000000000010552,Thursday,3,2024-W02
2024-01-12,1.09715,1.09868,1.09359,1.09483,50.90000000000039,-23.200000000000998,Friday,4,2024-W02
2024-01-15,1.0948,1.09675,1.09335,1.09494,33.99999999999848,1.40000000000029,Monday,0,2024-W03
2024-01-16,1.09494,1.0951,1.0862,1.08714,88.99999999999908,-78.00000000000028,Tuesday,1,2024-W03
2024-01-17,1.08786,1.08844,1.08445,1.08818,39.9000000000016,3.1999999999987594,Wednesday,2,2024-W03
2024-01-18,1.08816,1.09067,1.08466,1.08757,60.100000000000705,-5.9000000000009045,Thursday,3,2024-W03
2024-01-19,1.08757,1.08983,1.08656,1.0896,32.70000000000106,20.299999999999763,Friday,4,2024-W03
2024-01-22,1.08906,1.09094,1.088,1.08819,29.399999999999427,-8.699999999999264,Monday,0,2024-W04
2024-01-23,1.08816,1.09162,1.08215,1.0853,94.7000000000009,-28.600000000000847,Tuesday,1,2024-W04
2024-01-24,1.08529,1.09323,1.08446,1.08844,87.69999999999945,31.49999999999986,Wednesday,2,2024-W04
