week_key,high_day_name,high_dow,low_day_name,low_dow,weekly_range,weekly_return,high_first,low_first,same_day,distance,bullish
2017-W50,Thursday,3,Tuesday,1,144.89999999999893,-16.499999999999293,False,True,False,2,False
2017-W51,Wednesday,2,Monday,0,164.5999999999992,117.89999999999966,False,True,False,2,True
2017-W52,Friday,4,Tuesday,1,179.10000000000093,132.70000000000115,False,True,False,3,True
2018-W01,Thursday,3,Monday,0,667.5999999999993,-539.3000000000003,False,True,False,3,False
2018-W02,Friday,4,Tuesday,1,302.99999999999994,174.00000000000082,False,True,False,3,True
2018-W03,Wednesday,2,Thursday,3,158.4999999999992,24.999999999999467,True,False,False,1,True
2018-W04,Thursday,3,Monday,0,323.7000000000001,156.19999999999968,False,True,False,3,True
2018-W05,Thursday,3,Tuesday,1,187.30000000000135,28.69999999999928,False,True,False,2,True
2018-W06,Monday,0,Friday,4,269.20000000000056,-185.69999999999976,True,False,False,4,False
2018-W07,Friday,4,Monday,0,320.10000000000093,154.99999999999847,False,True,False,4,True
2018-W08,Monday,0,Thursday,3,175.30000000000047,-108.50000000000026,True,False,False,3,False
2018-W09,Monday,0,Thursday,3,200.29999999999993,24.199999999998667,True,False,False,3,True
2018-W10,Thursday,3,Monday,0,176.7999999999992,-28.200000000000447,False,True,False,3,False
2018-W11,Wednesday,2,Friday,4,152.29999999999853,-24.000000000001798,True,False,False,2,False
2018-W12,Thursday,3,Wednesday,2,148.9000000000007,67.99999999999918,False,True,False,1,True
2018-W13,Tuesday,1,Thursday,3,192.4999999999999,-27.099999999999902,True,False,False,2,False
2018-W14,Monday,0,Friday,4,129.69999999999925,-39.29999999999989,True,False,False,4,False
2018-W15,Wednesday,2,Monday,0,135.6999999999986,44.800000000000395,False,True,False,2,True
2018-W16,Tuesday,1,Friday,4,163.8000000000006,-46.30000000000134,True,False,False,3,False
2018-W17,Monday,0,Friday,4,234.00000000000088,-143.50000000000085,True,False,False,4,False
2018-W18,Monday,0,Friday,4,228.50000000000037,-165.50000000000065,True,False,False,4,False
2018-W19,Monday,0,Wednesday,2,155.0999999999991,-14.099999999999113,True,False,False,2,False
2018-W20,Monday,0,Friday,4,246.2999999999993,-172.09999999999948,True,False,False,4,False
2018-W21,Tuesday,1,Friday,4,184.10000000000036,-120.8000000000009,True,False,False,3,False
2018-W22,Monday,0,Tuesday,1,218.30000000000015,-26.500000000000412,True,False,False,1,False
2018-W23,Thursday,3,Tuesday,1,187.29999999999913,108.80000000000001,False,True,False,2,True
2018-W24,Thursday,3,Friday,4,308.3999999999998,-164.1999999999988,True,False,False,1,False
2018-W25,Friday,4,Thursday,3,166.6000000000012,65.60000000000122,False,True,False,1,True
2018-W26,Tuesday,1,Thursday,3,192.99999999999872,19.599999999999618,True,False,False,2,True
2018-W27,Friday,4,Monday,0,176.09999999999903,68.90000000000063,False,True,False,4,True
2018-W28,Monday,0,Friday,4,178.00000000000037,-58.499999999999105,True,False,False,4,False
2018-W29,Tuesday,1,Thursday,3,169.6999999999993,31.600000000000517,True,False,False,2,True
2018-W30,Monday,0,Friday,4,129.5999999999986,-71.70000000000121,True,False,False,4,False
2018-W31,Tuesday,1,Friday,4,185.5999999999991,-91.39999999999927,True,False,False,3,False
2018-W32,Wednesday,2,Friday,4,240.1999999999993,-157.10000000000113,True,False,False,2,False
2018-W33,Friday,4,Wednesday,2,143.69999999999993,65.60000000000122,False,True,False,2,True
2018-W34,Friday,4,Monday,0,245.40000000000006,182.40000000000035,False,True,False,4,True
2018-W35,Tuesday,1,Friday,4,148.7000000000016,-16.599999999999948,True,False,False,3,False
2018-W36,Thursday,3,Tuesday,1,129.09999999999977,-43.89999999999894,False,True,False,2,False
2018-W37,Friday,4,Monday,0,195.49999999999957,76.79999999999909,False,True,False,4,True
2018-W38,Friday,4,Monday,0,184.80000000000052,123.69999999999992,False,True,False,4,True
2018-W39,Monday,0,Friday,4,244.90000000000123,-142.50000000000097,True,False,False,4,False
2018-W40,Monday,0,Thursday,3,161.10000000000068,-94.89999999999998,True,False,False,3,False
2018-W41,Friday,4,Tuesday,1,178.2000000000017,36.6999999999984,False,True,False,3,True
2018-W42,Tuesday,1,Friday,4,187.9999999999993,-26.900000000000812,True,False,False,3,False
2018-W43,Monday,0,Friday,4,214.39999999999904,-114.29999999999829,True,False,False,4,False
2018-W44,Friday,4,Wednesday,2,153.90000000000015,-5.1000000000001044,False,True,False,2,False
2018-W45,Wednesday,2,Friday,4,183.50000000000088,-51.900000000000276,True,False,False,2,False
2018-W46,Friday,4,Monday,0,204.59999999999923,92.20000000000006,False,True,False,4,True
2018-W47,Tuesday,1,Friday,4,145.39999999999998,-76.6,True,False,False,3,False
2018-W48,Thursday,3,Wednesday,2,134.39999999999895,-24.199999999998667,False,True,False,1,False
2018-W49,Friday,4,Wednesday,2,112.899999999998,26.200000000000667,False,True,False,2,True
2018-W50,Monday,0,Friday,4,172.90000000000026,-86.50000000000047,True,False,False,4,False
2018-W51,Thursday,3,Monday,0,189.20000000000047,67.60000000000099,False,True,False,3,True
2018-W52,Friday,4,Wednesday,2,129.90000000000057,72.20000000000005,False,True,False,2,True
2019-W01,Wednesday,2,Monday,0,324.89999999999907,-252.20000000000022,False,True,False,2,False
2019-W02,Thursday,3,Monday,0,174.30000000000058,70.09999999999961,False,True,False,3,True
2019-W03,Tuesday,1,Friday,4,136.39999999999876,-97.50000000000148,True,False,False,3,False
2019-W04,Friday,4,Thursday,3,128.40000000000185,42.899999999999054,False,True,False,1,True
2019-W05,Thursday,3,Monday,0,124.10000000000032,54.199999999999804,False,True,False,3,True
2019-W06,Monday,0,Friday,4,139.60000000000196,-129.60000000000082,True,False,False,4,False
2019-W07,Wednesday,2,Friday,4,107.39999999999972,-26.100000000000012,True,False,False,2,False
2019-W08,Wednesday,2,Tuesday,1,95.60000000000014,41.29999999999967,False,True,False,1,True
2019-W09,Thursday,3,Monday,0,91.59999999999835,29.300000000000992,False,True,False,3,True
2019-W10,Monday,0,Thursday,3,206.20000000000084,-147.5000000000004,True,False,False,3,False
2019-W11,Friday,4,Monday,0,122.6000000000016,88.09999999999985,False,True,False,4,True
2019-W12,Wednesday,2,Friday,4,174.7999999999994,-28.000000000001357,True,False,False,2,False
2019-W13,Monday,0,Friday,4,121.59999999999948,-76.1999999999996,True,False,False,4,False
2019-W14,Wednesday,2,Tuesday,1,71.0999999999995,-11.200000000000099,False,True,False,1,False
2019-W15,Friday,4,Monday,0,112.09999999999943,83.80000000000054,False,True,False,4,True
2019-W16,Wednesday,2,Thursday,3,97.59999999999991,-62.699999999999974,True,False,False,1,False
2019-W17,Monday,0,Friday,4,150.9000000000005,-97.89999999999965,True,False,False,4,False
2019-W18,Wednesday,2,Friday,4,129.70000000000147,56.59999999999998,True,False,False,2,True
2019-W19,Friday,4,Tuesday,1,86.9999999999993,52.99999999999861,False,True,False,3,True
2019-W20,Monday,0,Friday,4,108.39999999999961,-75.70000000000077,True,False,False,4,False
2019-W21,Friday,4,Thursday,3,105.1000000000002,44.500000000000654,False,True,False,1,True
2019-W22,Monday,0,Thursday,3,99.10000000000085,-42.9999999999997,True,False,False,3,False
2019-W23,Friday,4,Monday,0,187.6000000000011,172.70000000000118,False,True,False,4,True
2019-W24,Wednesday,2,Friday,4,141.0,-117.00000000000044,True,False,False,2,False
2019-W25,Friday,4,Tuesday,1,196.39999999999878,159.00000000000026,False,True,False,3,True
2019-W26,Tuesday,1,Tuesday,1,67.69999999999942,-1.3999999999980695,False,False,True,0,False
2019-W27,Monday,0,Friday,4,163.69999999999996,-136.00000000000057,True,False,False,4,False
2019-W28,Thursday,3,Tuesday,1,92.40000000000137,48.30000000000112,False,True,False,2,True
2019-W29,Monday,0,Wednesday,2,84.10000000000028,-47.399999999999665,True,False,False,2,False
2019-W30,Monday,0,Thursday,3,123.99999999999966,-90.29999999999872,True,False,False,3,False
2019-W31,Wednesday,2,Thursday,3,135.19999999999976,-18.899999999999473,True,False,False,1,False
2019-W32,Tuesday,1,Monday,0,146.39999999999986,92.70000000000111,False,True,False,1,True
2019-W33,Monday,0,Friday,4,164.4000000000001,-107.90000000000077,True,False,False,4,False
2019-W34,Friday,4,Friday,4,101.60000000000169,43.499999999998536,False,False,True,0,True
2019-W35,Monday,0,Friday,4,200.70000000000033,-162.70000000000007,True,False,False,4,False
2019-W36,Thursday,3,Tuesday,1,158.7000000000005,35.70000000000073,False,True,False,2,True
2019-W37,Friday,4,Thursday,3,182.59999999999943,44.69999999999974,False,True,False,1,True
2019-W38,Monday,0,Tuesday,1,96.19999999999962,-56.30000000000024,True,False,False,1,False
2019-W39,Monday,0,Friday,4,120.70000000000024,-76.89999999999975,True,False,False,4,False
2019-W40,Thursday,3,Tuesday,1,120.19999999999919,34.09999999999913,False,True,False,2,True
2019-W41,Friday,4,Tuesday,1,121.70000000000014,52.60000000000042,False,True,False,3,True
2019-W42,Friday,4,Tuesday,1,180.69999999999808,138.7000000000005,False,True,False,3,True
2019-W43,Monday,0,Friday,4,106.39999999999984,-81.49999999999879,True,False,False,4,False
2019-W44,Thursday,3,Tuesday,1,101.99999999999987,84.7999999999982,False,True,False,2,True
2019-W45,Monday,0,Friday,4,158.59999999999985,-150.7999999999998,True,False,False,4,False
2019-W46,Friday,4,Thursday,3,67.90000000000074,26.399999999999757,False,True,False,1,True
2019-W47,Thursday,3,Friday,4,82.60000000000156,-30.999999999998806,True,False,False,1,False
2019-W48,Monday,0,Friday,4,51.000000000001044,-1.9999999999997797,True,False,False,4,False
2019-W49,Wednesday,2,Monday,0,113.19999999999996,31.399999999999206,False,True,False,2,True
2019-W50,Friday,4,Monday,0,146.20000000000078,59.40000000000056,False,True,False,4,True
2019-W51,Tuesday,1,Friday,4,108.39999999999961,-51.09999999999948,True,False,False,3,False
2019-W52,Friday,4,Tuesday,1,119.29999999999995,90.29999999999872,False,True,False,3,True
2020-W02,Monday,0,Friday,4,120.49999999999895,-49.099999999999696,True,False,False,4,False
2020-W03,Thursday,3,Friday,4,86.50000000000047,-25.100000000000122,True,False,False,1,False
2020-W04,Tuesday,1,Friday,4,98.40000000000072,-68.59999999999866,True,False,False,3,False
2020-W05,Friday,4,Wednesday,2,103.10000000000042,62.599999999999326,False,True,False,2,True
2020-W06,Monday,0,Friday,4,152.00000000000102,-150.1000000000019,True,False,False,4,False
2020-W07,Monday,0,Friday,4,130.29999999999876,-114.00000000000077,True,False,False,4,False
2020-W08,Friday,4,Thursday,3,85.69999999999966,4.999999999999449,False,True,False,1,True
2020-W09,Friday,4,Monday,0,247.99999999999932,210.6000000000008,False,True,False,4,True
2020-W10,Sunday,6,Monday,0,320.4999999999991,304.7,False,True,False,6,True
2020-W11,Monday,0,Thursday,3,440.4000000000008,-156.8999999999998,True,False,False,3,False
2020-W12,Monday,0,Friday,4,599.1000000000013,-496.09999999999934,True,False,False,4,False
2020-W13,Friday,4,Monday,0,511.60000000000093,443.7000000000002,False,True,False,4,True
2020-W14,Monday,0,Friday,4,365.6000000000015,-321.70000000000033,True,False,False,4,False
2020-W15,Friday,4,Monday,0,184.10000000000036,124.40000000000006,False,True,False,4,True
2020-W16,Wednesday,2,Friday,4,178.79999999999896,-77.09999999999883,True,False,False,2,False
2020-W17,Monday,0,Friday,4,169.59999999999863,-55.19999999999969,True,False,False,4,False
2020-W18,Friday,4,Tuesday,1,208.99999999999918,156.60000000000008,False,True,False,3,True
2020-W19,Monday,0,Thursday,3,207.09999999999783,-130.50000000000006,True,False,False,3,False
2020-W20,Wednesday,2,Thursday,3,121.70000000000014,-8.199999999998209,True,False,False,1,False
2020-W21,Thursday,3,Monday,0,208.3999999999997,89.20000000000039,False,True,False,3,True
2020-W22,Friday,4,Monday,0,274.4999999999998,207.9999999999993,False,True,False,4,True
2020-W23,Friday,4,Monday,0,283.20000000000124,178.2000000000017,False,True,False,4,True
2020-W24,Wednesday,2,Friday,4,209.8999999999984,-38.40000000000066,True,False,False,2,False
2020-W25,Tuesday,1,Friday,4,185.20000000000093,-56.99999999999817,True,False,False,3,False
2020-W26,Tuesday,1,Monday,0,180.19999999999925,33.499999999999645,False,True,False,1,True
2020-W27,Thursday,3,Wednesday,2,117.80000000000123,31.49999999999986,False,True,False,1,True
2020-W28,Thursday,3,Monday,0,129.50000000000017,55.699999999998525,False,True,False,3,True
2020-W29,Wednesday,2,Monday,0,151.20000000000022,122.99999999999977,False,True,False,2,True
2020-W30,Friday,4,Monday,0,255.6999999999987,246.19999999999865,False,True,False,4,True
2020-W31,Friday,4,Monday,0,267.39999999999986,132.30000000000075,False,True,False,4,True
2020-W32,Thursday,3,Monday,0,220.10000000000085,13.700000000000934,False,True,False,3,True
2020-W33,Thursday,3,Wednesday,2,153.09999999999934,52.799999999999514,False,True,False,1,True
2020-W34,Tuesday,1,Friday,4,211.50000000000003,-44.00000000000182,True,False,False,3,False
2020-W35,Friday,4,Thursday,3,157.39999999999864,110.69999999999914,False,True,False,1,True
2020-W36,Tuesday,1,Friday,4,230.3999999999995,-62.699999999999974,True,False,False,3,False
2020-W37,Thursday,3,Wednesday,2,164.8000000000005,2.100000000000435,False,True,False,1,True
2020-W38,Tuesday,1,Thursday,3,163.20000000000113,3.6999999999998145,True,False,False,2,True
2020-W39,Monday,0,Friday,4,259.59999999999985,-209.19999999999828,True,False,False,4,False
2020-W40,Thursday,3,Monday,0,154.6000000000003,88.6000000000009,False,True,False,3,True
2020-W41,Friday,4,Monday,0,125.6999999999997,113.79999999999946,False,True,False,4,True
2020-W42,Monday,0,Thursday,3,138.19999999999942,-97.10000000000107,True,False,False,3,False
2020-W43,Wednesday,2,Monday,0,177.59999999999997,137.7000000000006,False,True,False,2,True
2020-W44,Monday,0,Friday,4,220.50000000000125,-213.79999999999956,True,False,False,4,False
2020-W45,Friday,4,Wednesday,2,288.19999999999845,220.2000000000015,False,True,False,2,True
2020-W46,Monday,0,Wednesday,2,174.50000000000188,-58.79999999999885,True,False,False,2,False
2020-W47,Tuesday,1,Monday,0,79.59999999999967,13.300000000000534,False,True,False,1,True
2020-W48,Friday,4,Monday,0,164.4000000000001,108.1999999999983,False,True,False,4,True
2020-W49,Friday,4,Tuesday,1,242.0,158.80000000000115,False,True,False,3,True
2020-W50,Monday,0,Wednesday,2,107.50000000000037,-22.199999999998887,True,False,False,2,False
2020-W51,Thursday,3,Monday,0,157.10000000000113,119.1999999999993,False,True,False,3,True
2020-W52,Tuesday,1,Monday,0,127.39999999999974,-28.799999999999937,False,True,False,1,False
2020-W53,Wednesday,2,Monday,0,128.99999999999912,29.300000000000992,False,True,False,2,True
2021-W01,Wednesday,2,Friday,4,156.49999999999943,-22.199999999998887,True,False,False,2,False
2021-W02,Monday,0,Friday,4,153.69999999999885,-142.69999999999783,True,False,False,4,False
2021-W03,Friday,4,Monday,0,135.89999999999992,82.89999999999908,False,True,False,4,True
2021-W04,Monday,0,Wednesday,2,124.69999999999982,-39.00000000000014,True,False,False,2,False
2021-W05,Monday,0,Friday,4,184.10000000000036,-81.60000000000167,True,False,False,4,False
2021-W06,Thursday,3,Monday,0,129.79999999999993,80.19999999999916,False,True,False,3,True
2021-W07,Tuesday,1,Wednesday,2,146.1000000000001,-7.699999999999374,True,False,False,1,False
2021-W08,Thursday,3,Friday,4,181.19999999999914,-44.700000000001964,True,False,False,1,False
2021-W09,Wednesday,2,Friday,4,220.0000000000002,-157.4000000000009,True,False,False,2,False
2021-W10,Thursday,3,Tuesday,1,154.39999999999898,31.200000000000117,False,True,False,2,True
2021-W11,Thursday,3,Sunday,6,118.00000000000033,-68.60000000000088,True,False,False,3,False
2021-W12,Monday,0,Thursday,3,185.10000000000025,-88.6000000000009,True,False,False,3,False
2021-W13,Monday,0,Wednesday,2,89.89999999999831,-31.400000000001427,True,False,False,2,False
2021-W14,Thursday,3,Monday,0,189.50000000000023,143.29999999999953,False,True,False,3,True
2021-W15,Friday,4,Monday,0,123.59999999999927,90.20000000000027,False,True,False,4,True
2021-W16,Friday,4,Monday,0,157.49999999999932,121.59999999999948,False,True,False,4,True
2021-W17,Thursday,3,Friday,4,133.29999999999842,-74.40000000000113,True,False,False,1,False
2021-W18,Friday,4,Wednesday,2,185.4,130.6000000000007,False,True,False,2,True
2021-W19,Tuesday,1,Thursday,3,130.09999999999965,-18.100000000000893,True,False,False,2,False
2021-W20,Wednesday,2,Monday,0,119.1999999999993,32.80000000000172,False,True,False,2,True
2021-W21,Tuesday,1,Friday,4,133.90000000000012,12.699999999998823,True,False,False,3,True
2021-W22,Tuesday,1,Friday,4,150.29999999999876,-34.600000000000186,True,False,False,3,False
2021-W23,Wednesday,2,Friday,4,125.39999999999995,-52.90000000000017,True,False,False,2,False
2021-W24,Tuesday,1,Friday,4,300.10000000000093,-245.29999999999941,True,False,False,3,False
2021-W25,Friday,4,Monday,0,127.5000000000004,80.50000000000112,False,True,False,4,True
2021-W26,Monday,0,Friday,4,137.39999999999864,-67.39999999999968,True,False,False,4,False
2021-W27,Tuesday,1,Wednesday,2,113.60000000000036,11.200000000000099,True,False,False,1,True
2021-W28,Monday,0,Wednesday,2,108.50000000000026,-70.40000000000157,True,False,False,2,False
2021-W29,Thursday,3,Wednesday,2,78.600000000002,-37.0999999999988,False,True,False,1,False
2021-W30,Friday,4,Monday,0,145.29999999999933,98.5999999999998,False,True,False,4,True
2021-W31,Wednesday,2,Friday,4,145.29999999999933,-104.50000000000071,True,False,False,2,False
2021-W32,Friday,4,Wednesday,2,98.5999999999998,35.30000000000033,False,True,False,2,True
2021-W33,Monday,0,Friday,4,136.8999999999998,-98.30000000000005,True,False,False,4,False
2021-W34,Friday,4,Monday,0,109.70000000000147,97.50000000000148,False,True,False,4,True
2021-W35,Friday,4,Monday,0,126.3000000000014,83.59999999999923,False,True,False,4,True
2021-W36,Monday,0,Wednesday,2,84.29999999999937,-65.90000000000096,True,False,False,2,False
2021-W37,Tuesday,1,Friday,4,122.29999999999963,-87.20000000000061,True,False,False,3,False
2021-W38,Wednesday,2,Thursday,3,72.10000000000161,-10.699999999999044,True,False,False,1,False
2021-W39,Monday,0,Thursday,3,163.69999999999996,-133.0000000000009,True,False,False,3,False
2021-W40,Monday,0,Wednesday,2,110.89999999999822,-23.299999999999432,True,False,False,2,False
2021-W41,Thursday,3,Tuesday,1,100.00000000000009,30.89999999999815,False,True,False,2,True
2021-W42,Tuesday,1,Monday,0,97.59999999999991,49.20000000000036,False,True,False,1,True
2021-W43,Thursday,3,Friday,4,157.10000000000113,-75.40000000000103,True,False,False,1,False
2021-W44,Thursday,3,Friday,4,103.20000000000107,0.5999999999994898,True,False,False,1,True
2021-W45,Tuesday,1,Friday,4,175.89999999999995,-115.29999999999818,True,False,False,3,False
2021-W46,Monday,0,Friday,4,213.9000000000002,-167.90000000000083,True,False,False,4,False
2021-W47,Friday,4,Wednesday,2,144.20000000000098,19.800000000000928,False,True,False,2,True
2021-W48,Tuesday,1,Tuesday,1,147.89999999999858,11.300000000000754,False,False,True,0,True
2021-W49,Wednesday,2,Tuesday,1,127.20000000000064,9.999999999998899,False,True,False,1,True
2021-W50,Thursday,3,Wednesday,2,138.80000000000115,-73.00000000000084,False,True,False,1,False
2021-W51,Friday,4,Monday,0,108.90000000000066,73.09999999999928,False,True,False,4,True
2021-W52,Friday,4,Wednesday,2,112.60000000000048,58.499999999999105,False,True,False,2,True
2022-W01,Monday,0,Tuesday,1,106.10000000000008,-9.699999999999154,True,False,False,1,False
2022-W02,Friday,4,Monday,0,197.99999999999818,57.49999999999922,False,True,False,4,True
2022-W03,Monday,0,Friday,4,133.49999999999972,-70.00000000000117,True,False,False,4,False
2022-W04,Monday,0,Friday,4,223.70000000000002,-194.60000000000034,True,False,False,4,False
2022-W05,Friday,4,Monday,0,345.6999999999999,305.5000000000008,False,True,False,4,True
2022-W06,Thursday,3,Friday,4,165.2000000000009,-117.49999999999928,True,False,False,1,False
2022-W07,Wednesday,2,Monday,0,115.79999999999924,-16.599999999999948,False,True,False,2,False
2022-W08,Monday,0,Thursday,3,284.29999999999956,-46.70000000000174,True,False,False,3,False
2022-W09,Monday,0,Friday,4,360.8000000000011,-192.60000000000053,True,False,False,4,False
2022-W10,Thursday,3,Monday,0,315.3000000000006,-2.100000000000435,False,True,False,3,False
2022-W11,Thursday,3,Monday,0,237.00000000000054,133.30000000000064,False,True,False,3,True
2022-W12,Monday,0,Tuesday,1,109.30000000000106,-69.90000000000052,True,False,False,1,False
2022-W13,Thursday,3,Monday,0,240.1999999999993,58.20000000000158,False,True,False,3,True
2022-W14,Monday,0,Friday,4,218.00000000000043,-155.70000000000084,True,False,False,4,False
2022-W15,Monday,0,Thursday,3,175.70000000000084,-114.4999999999996,True,False,False,3,False
2022-W16,Thursday,3,Tuesday,1,175.1999999999998,-8.20000000000043,False,True,False,2,False
2022-W17,Monday,0,Thursday,3,344.30000000000183,-263.2000000000012,True,False,False,3,False
2022-W18,Thursday,3,Friday,4,159.1000000000009,0.7999999999985796,True,False,False,1,True
2022-W19,Monday,0,Friday,4,242.79999999999856,-128.1999999999983,True,False,False,4,False
2022-W20,Thursday,3,Monday,0,218.09999999999886,165.80000000000038,False,True,False,3,True
2022-W21,Friday,4,Monday,0,209.79999999999998,171.60000000000065,False,True,False,4,True
2022-W22,Monday,0,Wednesday,2,159.59999999999974,-17.799999999998928,True,False,False,2,False
2022-W23,Thursday,3,Friday,4,268.1,-202.99999999999986,True,False,False,1,False
2022-W24,Thursday,3,Wednesday,2,242.4000000000004,-19.599999999999618,False,True,False,1,False
2022-W25,Wednesday,2,Wednesday,2,137.00000000000045,78.80000000000109,False,False,True,0,True
2022-W26,Monday,0,Friday,4,249.20000000000053,-121.69999999999791,True,False,False,4,False
2022-W27,Monday,0,Friday,4,390.69999999999936,-235.20000000000206,True,False,False,4,False
2022-W28,Monday,0,Thursday,3,231.29999999999984,-87.59999999999879,True,False,False,3,False
2022-W29,Thursday,3,Monday,0,199.59999999999977,130.7999999999998,False,True,False,3,True
2022-W30,Monday,0,Wednesday,2,161.19999999999914,16.500000000001513,True,False,False,2,True
2022-W31,Tuesday,1,Wednesday,2,171.3000000000009,-27.29999999999899,True,False,False,1,False
2022-W32,Wednesday,2,Monday,0,209.50000000000023,86.3999999999998,False,True,False,2,True
2022-W33,Monday,0,Friday,4,236.40000000000106,-222.4999999999988,True,False,False,4,False
2022-W34,Friday,4,Tuesday,1,189.59999999999977,-74.30000000000048,False,True,False,3,False
2022-W35,Wednesday,2,Thursday,3,168.30000000000013,-14.199999999999768,True,False,False,1,False
2022-W36,Friday,4,Tuesday,1,249.29999999999896,114.00000000000077,False,True,False,3,True
2022-W37,Monday,0,Friday,4,252.90000000000035,-89.29999999999882,True,False,False,4,False
2022-W38,Tuesday,1,Friday,4,382.3999999999994,-318.70000000000067,True,False,False,3,False
2022-W39,Friday,4,Wednesday,2,317.9999999999994,134.69999999999982,False,True,False,2,True
2022-W40,Tuesday,1,Friday,4,273.60000000000053,-54.50000000000066,True,False,False,3,False
2022-W41,Friday,4,Thursday,3,177.10000000000002,-15.399999999999858,False,True,False,1,False
2022-W42,Tuesday,1,Friday,4,170.7000000000003,141.1999999999991,True,False,False,3,True
2022-W43,Thursday,3,Monday,0,286.6999999999986,91.90000000000032,False,True,False,3,True
2022-W44,Wednesday,2,Thursday,3,245.79999999999936,-0.700000000000145,True,False,False,1,False
2022-W45,Friday,4,Monday,0,463.90000000000043,450.1999999999995,False,True,False,4,True
2022-W46,Tuesday,1,Monday,0,209.499999999998,-11.899999999998023,False,True,False,1,False
2022-W47,Thursday,3,Monday,0,225.6999999999998,69.90000000000052,False,True,False,3,True
2022-W48,Friday,4,Wednesday,2,254.8000000000017,160.89999999999938,False,True,False,2,True
2022-W49,Monday,0,Wednesday,2,151.69999999999905,1.3000000000018552,True,False,False,2,True
2022-W50,Thursday,3,Monday,0,230.3999999999995,57.49999999999922,False,True,False,3,True
2022-W51,Thursday,3,Thursday,3,86.30000000000138,27.69999999999939,False,False,True,0,True
2022-W52,Friday,4,Monday,0,115.19999999999975,94.00000000000075,False,True,False,4,True
2023-W01,Monday,0,Friday,4,226.39999999999992,-55.70000000000075,True,False,False,4,False
2023-W02,Friday,4,Monday,0,229.8,189.60000000000088,False,True,False,4,True
2023-W03,Wednesday,2,Wednesday,2,121.19999999999908,26.100000000000012,False,False,True,0,True
2023-W04,Thursday,3,Tuesday,1,94.39999999999893,-2.900000000001235,False,True,False,2,False
2023-W05,Thursday,3,Friday,4,240.29999999999995,-71.39999999999924,True,False,False,1,False
2023-W06,Monday,0,Friday,4,132.6000000000005,-106.60000000000113,True,False,False,4,False
2023-W07,Tuesday,1,Friday,4,191.79999999999976,12.100000000001554,True,False,False,3,True
2023-W08,Monday,0,Friday,4,168.5000000000003,-138.00000000000034,True,False,False,4,False
2023-W09,Wednesday,2,Monday,0,158.4999999999992,89.89999999999831,False,True,False,2,True
2023-W10,Sunday,6,Wednesday,2,172.69999999999897,67.39999999999968,False,True,False,4,True
2023-W11,Wednesday,2,Wednesday,2,243.90000000000134,-16.399999999998638,False,False,True,0,False
2023-W12,Thursday,3,Monday,0,298.4999999999993,76.79999999999909,False,True,False,3,True
2023-W13,Thursday,3,Monday,0,181.29999999999978,63.40000000000012,False,True,False,3,True
2023-W14,Tuesday,1,Monday,0,181.9000000000015,79.59999999999967,False,True,False,1,True
2023-W15,Friday,4,Monday,0,238.49999999999926,94.19999999999985,False,True,False,4,True
2023-W16,Monday,0,Monday,0,88.09999999999985,-1.40000000000029,False,False,True,0,False
2023-W17,Wednesday,2,Tuesday,1,121.69999999999791,32.70000000000106,False,True,False,1,True
2023-W18,Thursday,3,Tuesday,1,149.5000000000002,-2.8999999999990145,False,True,False,2,False
2023-W19,Monday,0,Friday,4,205.90000000000109,-173.60000000000042,True,False,False,4,False
2023-W20,Tuesday,1,Friday,4,144.59999999999917,-59.10000000000082,True,False,False,3,False
2023-W21,Monday,0,Friday,4,128.00000000000145,-76.99999999999818,True,False,False,4,False
2023-W22,Friday,4,Wednesday,2,143.4000000000002,-15.600000000000058,False,True,False,2,False
2023-W23,Thursday,3,Tuesday,1,118.70000000000047,34.19999999999979,False,True,False,2,True
2023-W24,Friday,4,Monday,0,232.8000000000019,185.9999999999995,False,True,False,4,True
2023-W25,Thursday,3,Friday,4,163.8000000000006,-50.60000000000065,True,False,False,1,False
2023-W26,Tuesday,1,Friday,4,141.4000000000004,5.300000000001415,True,False,False,3,True
2023-W27,Friday,4,Thursday,3,139.40000000000063,58.59999999999977,False,True,False,1,True
2023-W28,Friday,4,Monday,0,301.39999999999833,266.59999999999906,False,True,False,4,True
2023-W29,Tuesday,1,Friday,4,167.6999999999995,-101.89999999999921,True,False,False,3,False
2023-W30,Monday,0,Friday,4,203.40000000000026,-107.19999999999841,True,False,False,4,False
2023-W31,Monday,0,Thursday,3,133.59999999999818,-17.700000000000493,True,False,False,3,False
2023-W32,Thursday,3,Tuesday,1,136.00000000000057,-70.79999999999976,False,True,False,2,False
2023-W33,Monday,0,Friday,4,115.00000000000065,-81.49999999999879,True,False,False,4,False
2023-W34,Tuesday,1,Friday,4,164.49999999999852,-76.6,True,False,False,3,False
2023-W35,Wednesday,2,Friday,4,173.80000000000172,-23.999999999999577,True,False,False,2,False
2023-W36,Monday,0,Thursday,3,122.59999999999937,-77.4000000000008,True,False,False,3,False
2023-W37,Tuesday,1,Thursday,3,137.40000000000086,-57.099999999998815,True,False,False,2,False
2023-W38,Wednesday,2,Friday,4,121.79999999999858,-16.899999999999693,True,False,False,2,False
2023-W39,Monday,0,Wednesday,2,167.50000000000043,-81.8999999999992,True,False,False,2,False
2023-W40,Friday,4,Tuesday,1,151.60000000000062,15.600000000000058,False,True,False,3,True
2023-W41,Thursday,3,Friday,4,144.30000000000166,-45.600000000001195,True,False,False,1,False
