trading_date,session,block_high,block_high_first,block_low,block_low_first,block_open,block_close,block_range_pips,block_return_pips,daily_range_pips,contribution_pct,daily_open,daily_close,price_at_ny_start,direction_pre_ny,direction_result,extension_pips,asia_high,london_high,high_before_ny,low_before_ny,new_high,new_low,session_of_high_before,session_of_low_before
2021-03-04,NY,1.19463,1.19363,1.18932,1.1934,1.19353,1.19066,28.500000000000192,-28.69999999999928,28.500000000000192,100.0,1.19679,1.19128,1.19352,BEARISH,DOWN,-28.599999999998627,False,False,1.19679,1.19141,False,True,Asia,London
2021-03-07,NY,1.18871,1.18627,1.18565,1.186,1.18616,1.18576,5.999999999999339,-4.00000000000178,10.00000000000112,59.99999999998668,1.19177,1.1846,1.18617,BEARISH,DOWN,-4.100000000000215,False,False,1.19287,1.18584,False,True,Asia,Post-London
2021-03-08,NY,1.1909,1.18906,1.18818,1.18876,1.18878,1.18856,5.800000000000249,-2.199999999998869,8.60000000000083,67.44186046511268,1.1846,1.19001,1.18876,BULLISH,DOWN,-1.9999999999997797,False,False,1.19156,1.18355,False,False,Post-London,Asia
2021-03-09,NY,1.19247,1.18859,1.18817,1.18824,1.18851,1.18958,14.600000000000168,10.700000000001264,14.600000000000168,100.0,1.19001,1.19284,1.18852,BEARISH,UP,10.600000000000609,False,False,1.19046,1.18688,True,False,Post-London,Post-Asia
2021-03-10,NY,1.19738,1.19554,1.19279,1.19502,1.19543,1.19583,14.600000000000168,3.99999999999956,14.600000000000168,100.0,1.19283,1.19844,1.19542,BULLISH,UP,4.100000000000215,False,False,1.19687,1.19172,True,False,London,Asia
2021-03-11,NY,1.19402,1.19351,1.19115,1.19334,1.19345,1.19367,5.9000000000009045,2.20000000000109,8.599999999998609,68.60465116281232,1.19842,1.19476,1.19346,BEARISH,UP,2.100000000000435,False,False,1.19884,1.19099,False,False,Asia,Post-London
2021-03-14,NY,1.19338,1.19255,1.1911,1.19235,1.19249,1.19153,7.200000000000539,-9.60000000000072,7.200000000000539,100.0,1.19483,1.19275,1.19247,BEARISH,DOWN,-9.399999999999409,False,False,1.19674,1.19178,False,True,Asia,London
2021-03-15,NY,1.19274,1.1924,1.18819,1.19219,1.19228,1.18942,14.099999999999111,-28.600000000000847,14.099999999999111,100.0,1.19278,1.19008,1.19228,BEARISH,DOWN,-28.600000000000847,False,False,1.19518,1.19136,False,True,Post-London,London
2021-03-16,NY,1.19151,1.1912,1.19007,1.191,1.19116,1.19039,7.500000000000284,-7.699999999999374,35.09999999999902,21.367521367522773,1.19011,1.198,1.19115,BULLISH,DOWN,-7.599999999998719,False,False,1.19165,1.18861,False,False,London,London
2021-03-17,NY,1.19292,1.19292,1.19084,1.19266,1.1928,1.1926,6.399999999999739,-1.99999999999978,7.299999999998974,87.67123287672108,1.198,1.19135,1.19281,BEARISH,DOWN,-2.0999999999982144,False,False,1.19888,1.19217,False,True,London,Post-London
2021-03-18,NY,1.19118,1.18999,1.18738,1.18841,1.18996,1.19089,15.800000000001369,9.300000000000974,15.800000000001369,100.0,1.19135,1.19031,1.18997,BEARISH,UP,9.200000000000319,False,False,1.19371,1.18905,False,True,London,Post-London
2021-03-21,NY,1.19394,1.1923,1.19105,1.19207,1.19229,1.19318,6.900000000000794,8.899999999998354,8.500000000000174,81.17647058824298,1.18804,1.19348,1.1923,BULLISH,UP,8.799999999999919,False,False,1.19313,1.18744,True,False,Post-London,London
2021-03-22,NY,1.18914,1.18909,1.18615,1.1889,1.1889,1.18722,4.999999999999449,-16.80000000000126,6.099999999999994,81.96721311474515,1.19348,1.18505,1.18891,BEARISH,DOWN,-16.899999999999693,False,False,1.19369,1.18771,False,True,Asia,Post-London
2021-03-23,NY,1.1839,1.18337,1.18144,1.18325,1.18335,1.18305,5.800000000000249,-2.9999999999996696,7.999999999999119,72.5000000000111,1.18501,1.18126,1.18337,BEARISH,DOWN,-3.20000000000098,False,False,1.18508,1.18123,False,False,Asia,London
2021-03-24,NY,1.18154,1.18023,1.17732,1.17963,1.17971,1.17758,5.999999999999339,-21.299999999999653,8.500000000000174,70.58823529410843,1.18127,1.17679,1.17972,BEARISH,DOWN,-21.400000000000308,False,False,1.18277,1.1791,False,True,Asia,Post-London
2021-03-25,NY,1.18049,1.17785,1.1776,1.1776,1.1776,1.17966,4.900000000001015,20.599999999999508,5.100000000000104,96.07843137256695,1.17686,1.17918,1.17761,BULLISH,UP,20.499999999998852,False,False,1.17973,1.17686,True,False,London,Post-London
2021-03-28,NY,1.17925,1.17806,1.17628,1.17795,1.17803,1.17633,5.899999999998684,-16.999999999998128,7.600000000000939,77.63157894734151,1.17917,1.17642,1.17805,BEARISH,DOWN,-17.199999999999438,False,False,1.17939,1.17629,False,True,London,London
2021-03-29,NY,1.17431,1.17351,1.17112,1.17335,1.17349,1.17251,6.199999999998429,-9.799999999999809,10.3999999999993,59.615384615373536,1.1764,1.17169,1.17348,BEARISH,DOWN,-9.700000000001374,False,False,1.17737,1.17288,False,True,Asia,Post-London
2021-03-30,NY,1.17598,1.17325,1.17209,1.1731,1.17313,1.17517,10.499999999999954,20.400000000000414,10.499999999999954,100.0,1.17168,1.17298,1.17313,BULLISH,UP,20.400000000000418,False,False,1.17478,1.1704,True,False,London,Post-Asia
2021-03-31,NY,1.17652,1.17416,1.17387,1.17399,1.1741,1.17595,6.500000000000394,18.500000000001293,6.500000000000394,100.0,1.17298,1.17759,1.17407,BULLISH,UP,18.800000000001038,False,False,1.17504,1.17125,True,False,Post-London,London
2021-04-01,NY,1.17861,1.17742,1.1749,1.1773,1.1773,1.17577,19.800000000000928,-15.300000000000312,19.800000000000928,100.0,1.17759,1.17603,1.1773,BEARISH,DOWN,-15.300000000000313,False,False,1.17866,1.17691,False,True,London,Asia
2021-04-04,NY,1.18148,1.17591,1.17561,1.17575,1.17586,1.17987,4.500000000000615,40.10000000000069,5.9000000000009045,76.27118644067669,1.17544,1.18125,1.17585,BULLISH,UP,40.19999999999912,False,False,1.17718,1.17379,True,False,Asia,Post-London
2021-04-05,NY,1.18459,1.18063,1.1804,1.1804,1.18056,1.18381,8.799999999999919,32.49999999999975,8.799999999999919,100.0,1.18125,1.1874,1.18055,BEARISH,UP,32.600000000000406,False,False,1.18218,1.17951,True,False,Post-London,London
2021-04-06,NY,1.19147,1.18894,1.18768,1.18867,1.18893,1.19006,9.100000000001884,11.299999999998532,9.100000000001884,100.0,1.1874,1.18657,1.18893,BULLISH,UP,11.299999999998533,False,False,1.18983,1.18639,True,False,Post-London,London
2021-04-07,NY,1.19102,1.18799,1.1871,1.18762,1.18795,1.18989,7.300000000001194,19.399999999998307,7.300000000001194,100.0,1.18657,1.19124,1.18796,BULLISH,UP,19.299999999999873,False,False,1.1893,1.18609,True,False,London,Asia
2021-04-08,NY,1.18982,1.18957,1.18669,1.1891,1.1895,1.18893,5.800000000000249,-5.699999999999594,5.800000000000249,100.0,1.19121,1.18977,1.18949,BEARISH,DOWN,-5.599999999998939,False,False,1.19201,1.18817,False,True,Asia,Post-London
2021-04-11,NY,1.1918,1.1908,1.19026,1.19063,1.19064,1.19068,3.4000000000000696,0.4000000000004,7.900000000000684,43.03797468354146,1.18903,1.19099,1.19061,BULLISH,UP,0.700000000000145,False,False,1.19181,1.1871,False,False,Post-London,London
2021-04-12,NY,1.19428,1.18964,1.18776,1.1891,1.18962,1.19262,21.500000000000963,30.000000000001137,21.500000000000963,100.0,1.19098,1.19474,1.18961,BEARISH,UP,30.09999999999957,False,False,1.1912,1.18828,True,True,Asia,London
2021-04-13,NY,1.19741,1.19593,1.19529,1.19573,1.19589,1.19653,5.800000000000249,6.40000000000196,5.800000000000249,100.0,1.19473,1.19784,1.19587,BULLISH,UP,6.6000000000010495,False,False,1.1974,1.19473,True,False,London,Post-London
2021-04-14,NY,1.19837,1.19683,1.1956,1.19669,1.19671,1.19708,9.20000000000032,3.699999999999815,9.20000000000032,100.0,1.19781,1.19655,1.1967,BEARISH,UP,3.7999999999982492,False,False,1.19932,1.19616,False,True,Post-London,Post-London
2021-04-15,NY,1.19936,1.19832,1.1975,1.19813,1.19826,1.19794,5.5000000000005045,-3.20000000000098,5.5000000000005045,100.0,1.1963,1.19805,1.19827,BULLISH,DOWN,-3.2999999999994145,False,False,1.19946,1.19503,False,False,Post-London,Asia
2021-04-18,NY,1.20406,1.20375,1.2015,1.20342,1.20374,1.20211,5.5000000000005045,-16.300000000000203,11.899999999998023,46.2184873949699,1.19722,1.20367,1.20371,BULLISH,DOWN,-16.00000000000046,False,False,1.2048,1.19424,False,False,Post-London,Asia
2021-04-19,NY,1.20566,1.2054,1.20261,1.20516,1.2054,1.20486,8.20000000000043,-5.399999999999849,10.499999999999954,78.09523809524252,1.20363,1.20342,1.2054,BULLISH,DOWN,-5.399999999999849,True,False,1.20797,1.20363,False,True,London,Asia
2021-04-20,NY,1.20318,1.20078,1.19989,1.20063,1.20065,1.2028,6.200000000000649,21.500000000000963,6.200000000000649,100.0,1.20337,1.20343,1.20066,BEARISH,UP,21.400000000000308,False,False,1.20436,1.19985,False,False,Asia,Post-London
2021-04-21,NY,1.20694,1.20468,1.20024,1.20443,1.20447,1.20226,14.699999999998605,-22.099999999998232,14.699999999998605,100.0,1.20344,1.20139,1.20447,BULLISH,DOWN,-22.099999999998232,False,False,1.20591,1.20219,True,True,Post-London,Post-London
2021-04-22,NY,1.20756,1.20591,1.20462,1.20572,1.20583,1.20493,6.699999999999484,-8.999999999999009,6.699999999999484,100.0,1.20138,1.20938,1.20582,BULLISH,DOWN,-8.899999999998354,False,False,1.20623,1.20127,True,False,Post-London,Asia
2021-04-25,NY,1.20876,1.20823,1.20608,1.20803,1.20823,1.20813,8.60000000000083,-0.99999999999989,8.60000000000083,100.0,1.20913,1.20838,1.20825,BEARISH,DOWN,-1.2000000000012,False,False,1.21167,1.20808,False,True,Asia,Post-London
2021-04-26,NY,1.20902,1.20884,1.20731,1.20858,1.20881,1.20805,5.299999999999194,-7.599999999998719,5.299999999999194,100.0,1.20854,1.20891,1.2088,BULLISH,DOWN,-7.500000000000284,False,False,1.20926,1.20567,False,False,Post-London,Post-London
2021-04-27,NY,1.20998,1.20742,1.20563,1.20722,1.20724,1.20884,8.799999999999919,15.999999999998238,18.899999999999476,46.56084656084743,1.20891,1.21242,1.20725,BEARISH,UP,15.899999999999803,False,False,1.20891,1.2056,True,False,Asia,London
2021-04-28,NY,1.21357,1.21298,1.21021,1.21267,1.21292,1.21112,8.099999999999774,-18.000000000000238,8.099999999999774,100.0,1.2124,1.21182,1.2129,BULLISH,DOWN,-17.80000000000115,False,False,1.21498,1.21111,False,True,Asia,London
2021-04-29,NY,1.2092,1.20817,1.2035,1.208,1.20808,1.20394,12.300000000000644,-41.400000000000325,12.300000000000644,100.0,1.21173,1.20169,1.20806,BEARISH,DOWN,-41.199999999999015,False,False,1.21265,1.20776,False,True,Asia,Post-London
2021-05-02,NY,1.20758,1.20471,1.20417,1.20425,1.20455,1.20732,8.300000000001084,27.69999999999939,8.300000000001084,100.0,1.20309,1.20627,1.20456,BULLISH,UP,27.599999999998737,False,False,1.20576,1.2013,True,False,Post-London,London
2021-05-03,NY,1.2033,1.20202,1.2016,1.20175,1.20201,1.20324,5.999999999999339,12.300000000000644,21.700000000000053,27.649769585250343,1.20627,1.20116,1.20199,BEARISH,UP,12.500000000001954,False,False,1.20627,1.19989,False,False,Asia,Post-London
2021-05-04,NY,1.20119,1.20106,1.19914,1.20091,1.20091,1.20041,7.099999999999884,-4.999999999999449,10.499999999999954,67.61904761904681,1.20106,1.20036,1.20092,BEARISH,DOWN,-5.1000000000001044,False,False,1.20265,1.19859,False,False,Asia,London
2021-05-05,NY,1.20716,1.2053,1.20469,1.20512,1.20517,1.20595,4.39999999999996,7.800000000000029,5.299999999999194,83.01886792454016,1.20036,1.20645,1.20512,BULLISH,UP,8.300000000001084,False,False,1.20548,1.19929,True,False,Post-London,Asia
2021-05-06,NY,1.21504,1.20665,1.20581,1.20632,1.20663,1.21412,51.49999999999988,74.89999999999996,51.49999999999988,100.0,1.20647,1.21615,1.20664,BULLISH,UP,74.80000000000153,False,True,1.20905,1.20527,True,False,London,London
2021-05-09,NY,1.21782,1.21639,1.21526,1.21625,1.21632,1.21612,6.699999999999484,-1.99999999999978,8.799999999999919,76.13636363635847,1.21601,1.21282,1.21632,BULLISH,DOWN,-1.9999999999997797,False,False,1.21752,1.21366,True,False,London,London
2021-05-10,NY,1.21815,1.21683,1.2148,1.21661,1.21683,1.21614,10.900000000000354,-6.900000000000794,10.900000000000354,100.0,1.21281,1.21467,1.21682,BULLISH,DOWN,-6.800000000000139,False,False,1.21714,1.2123,True,False,Post-London,London
2021-05-11,NY,1.2152,1.21193,1.20655,1.21176,1.21183,1.20757,44.30000000000156,-42.599999999999305,44.30000000000156,100.0,1.21467,1.20705,1.21183,BEARISH,DOWN,-42.599999999999305,False,False,1.21491,1.21153,True,True,Asia,Asia
2021-05-12,NY,1.20999,1.20818,1.20727,1.20797,1.20797,1.20741,13.000000000000789,-5.599999999998939,13.000000000000789,100.0,1.20724,1.20791,1.20797,BULLISH,DOWN,-5.599999999998939,False,False,1.2106,1.20514,False,False,London,London
2021-05-13,NY,1.21477,1.21216,1.21165,1.21196,1.21196,1.21343,16.700000000000603,14.700000000000824,16.700000000000603,100.0,1.20787,1.2142,1.21194,BULLISH,UP,14.899999999999913,False,False,1.21293,1.20708,True,False,London,Asia
2021-05-16,NY,1.21531,1.21484,1.21345,1.21466,1.21466,1.21443,5.699999999999594,-2.300000000001745,5.699999999999594,100.0,1.2145,1.21513,1.21467,BULLISH,DOWN,-2.4000000000001798,False,False,1.21687,1.21259,False,False,Post-London,Post-Asia
2021-05-17,NY,1.22339,1.22187,1.22049,1.22171,1.22176,1.22182,5.60000000000116,0.5999999999994898,5.999999999999339,93.33333333336294,1.21514,1.22219,1.22176,BULLISH,UP,0.5999999999994898,False,False,1.22235,1.21514,True,False,Post-London,Asia
2021-05-18,NY,1.22387,1.22071,1.22026,1.22032,1.2207,1.2216,7.099999999999884,9.00000000000123,21.400000000000308,33.17757009345693,1.22219,1.21744,1.22067,BEARISH,UP,9.300000000000974,False,False,1.22451,1.21888,False,False,London,Post-London
2021-05-19,NY,1.22188,1.22022,1.21962,1.22,1.22021,1.22135,5.700000000001815,11.399999999999189,5.700000000001815,100.0,1.21744,1.22268,1.22019,BULLISH,UP,11.599999999998278,False,False,1.22047,1.21689,True,False,London,Asia
2021-05-20,NY,1.221,1.21917,1.21704,1.21841,1.21864,1.21886,11.099999999999444,2.20000000000109,13.900000000000023,79.85611510790953,1.2227,1.21778,1.21862,BEARISH,UP,2.4000000000001798,False,True,1.22396,1.21845,False,True,London,Post-London
2021-05-23,NY,1.22298,1.22118,1.22033,1.22075,1.22091,1.22167,5.899999999998684,7.600000000000939,9.300000000000974,63.44086021503297,1.21778,1.22151,1.22092,BULLISH,UP,7.500000000000284,False,False,1.22192,1.21749,True,False,Post-London,London
2021-05-24,NY,1.22664,1.22567,1.22404,1.22557,1.22561,1.22461,6.999999999999229,-10.00000000000112,7.299999999998974,95.89041095890704,1.22146,1.22497,1.22558,BULLISH,DOWN,-9.699999999999154,False,False,1.22622,1.22113,True,False,London,Asia
2021-05-25,NY,1.22397,1.22265,1.22165,1.22218,1.22265,1.22168,6.200000000000649,-9.699999999999154,6.800000000000139,91.17647058824298,1.22481,1.21922,1.22268,BEARISH,DOWN,-9.999999999998899,False,False,1.22629,1.2225,False,True,Post-Asia,Post-London
2021-05-26,NY,1.22116,1.21992,1.21797,1.21963,1.21963,1.22014,8.20000000000043,5.100000000000104,8.20000000000043,100.0,1.21906,1.2193,1.21962,BULLISH,UP,5.20000000000076,False,False,1.22149,1.21751,False,False,London,Asia
2021-05-27,NY,1.21883,1.21576,1.21325,1.21525,1.21567,1.21797,10.3999999999993,22.999999999999687,10.3999999999993,100.0,1.21932,1.21905,1.21566,BEARISH,UP,23.100000000000342,False,False,1.22005,1.21507,False,True,London,Post-London
2021-05-31,NY,1.22542,1.22225,1.22157,1.22209,1.22217,1.22459,14.80000000000148,24.200000000000887,14.80000000000148,100.0,1.22325,1.22126,1.22216,BEARISH,UP,24.300000000001543,False,False,1.22414,1.22132,True,False,London,London
2021-06-01,NY,1.22072,1.21814,1.21793,1.21793,1.21797,1.22068,3.8000000000004697,27.099999999999905,9.60000000000072,39.58333333333526,1.22125,1.221,1.21799,BEARISH,UP,26.900000000000812,False,False,1.22265,1.2164,False,False,Asia,Post-London
2021-06-02,NY,1.2189,1.21873,1.21267,1.21854,1.21873,1.21385,13.299999999998311,-48.79999999999996,13.299999999998311,100.0,1.22097,1.21265,1.21875,BEARISH,DOWN,-48.99999999999905,False,False,1.22141,1.21787,False,True,Asia,London
2021-06-03,NY,1.21856,1.21148,1.21116,1.21129,1.21129,1.21632,30.49999999999997,50.3000000000009,30.49999999999997,100.0,1.21261,1.21644,1.21131,BEARISH,UP,50.09999999999959,False,False,1.21302,1.21039,True,False,Asia,Post-London
2021-06-06,NY,1.21917,1.21655,1.21599,1.21627,1.21647,1.21875,4.700000000001925,22.8000000000006,5.699999999999594,82.45614035091683,1.21601,1.21893,1.21648,BULLISH,UP,22.699999999999942,False,False,1.21759,1.21448,True,False,Post-London,London
2021-06-07,NY,1.2193,1.21782,1.21708,1.21771,1.2178,1.21859,6.800000000000139,7.900000000000684,6.800000000000139,100.0,1.21892,1.21726,1.21781,BEARISH,UP,7.800000000000029,False,False,1.21941,1.21642,False,False,Asia,London
2021-06-08,NY,1.22179,1.21953,1.21812,1.21942,1.21948,1.21857,5.100000000000104,-9.099999999999664,5.100000000000104,100.0,1.21725,1.21775,1.21948,BULLISH,DOWN,-9.099999999999664,False,False,1.21976,1.21714,True,False,Post-London,Asia
2021-06-09,NY,1.21945,1.21763,1.21433,1.21684,1.21763,1.21714,28.600000000000847,-4.899999999998794,28.600000000000847,100.0,1.21774,1.21751,1.21764,BEARISH,DOWN,-4.999999999999449,False,False,1.21878,1.21533,True,True,Post-London,London
2021-06-10,NY,1.21376,1.21323,1.21005,1.21295,1.21323,1.21093,5.699999999999594,-22.999999999999687,7.4000000000018495,77.02702702700229,1.21751,1.21072,1.21322,BEARISH,DOWN,-22.899999999999032,False,False,1.21929,1.21296,False,True,London,Post-London
2021-06-13,NY,1.21305,1.21174,1.21118,1.21159,1.21159,1.21235,4.100000000000215,7.600000000000939,6.6000000000010495,62.121212121205495,1.21045,1.21195,1.21158,BULLISH,UP,7.699999999999374,False,False,1.21246,1.20942,True,False,Post-London,London
2021-06-14,NY,1.21303,1.21076,1.21013,1.21059,1.21069,1.21258,8.399999999999519,18.899999999999476,8.399999999999519,100.0,1.21191,1.21261,1.21071,BEARISH,UP,18.700000000000383,False,False,1.21473,1.21058,False,True,London,Post-London
2021-06-15,NY,1.21275,1.21172,1.211,1.21162,1.21171,1.21181,4.100000000000215,0.99999999999989,48.79999999999996,8.401639344262742,1.21257,1.1994,1.2117,BEARISH,UP,1.100000000000545,False,False,1.21347,1.21141,False,True,London,Post-London
2021-06-16,NY,1.1951,1.19369,1.1921,1.19354,1.19356,1.19394,5.800000000000249,3.8000000000004697,9.699999999999154,59.793814432997486,1.1994,1.19059,1.1936,BEARISH,UP,3.4000000000000696,False,False,1.20062,1.19261,False,True,Post-Asia,Post-London
2021-06-17,NY,1.19117,1.19114,1.18472,1.19092,1.19107,1.18564,7.800000000000029,-54.30000000000046,7.800000000000029,100.0,1.19057,1.18592,1.19109,BULLISH,DOWN,-54.499999999999545,False,False,1.19249,1.18853,False,True,Asia,London
2021-06-20,NY,1.19206,1.1895,1.18848,1.18908,1.18949,1.19105,6.900000000000794,15.600000000000058,13.399999999998968,51.49253731344273,1.18542,1.1917,1.18948,BULLISH,UP,15.699999999998493,False,False,1.18995,1.18476,True,False,Post-London,Asia
2021-06-21,NY,1.19104,1.18945,1.18819,1.18927,1.18937,1.18991,7.599999999998719,5.399999999999849,13.300000000000534,57.142857142845216,1.19167,1.19407,1.18938,BEARISH,UP,5.299999999999194,False,False,1.19167,1.18808,False,False,Asia,Post-London
2021-06-22,NY,1.197,1.19418,1.19399,1.19401,1.1941,1.19471,5.499999999998284,6.099999999999994,12.4000000000013,44.354838709658935,1.19363,1.19255,1.19409,BULLISH,UP,6.199999999998429,False,True,1.19517,1.19113,True,False,Post-London,London
2021-06-23,NY,1.19562,1.19363,1.19198,1.19346,1.19363,1.1926,5.599999999998939,-10.299999999998644,6.200000000000649,90.32258064513472,1.19255,1.19316,1.19362,BULLISH,DOWN,-10.199999999997988,False,False,1.19494,1.19176,True,False,Post-London,London
2021-06-24,NY,1.19751,1.19446,1.19413,1.19413,1.19413,1.19499,7.800000000000029,8.60000000000083,7.800000000000029,100.0,1.19312,1.19347,1.19412,BULLISH,UP,8.699999999999264,False,False,1.19505,1.19266,True,False,London,Asia
2021-06-27,NY,1.19397,1.19077,1.19022,1.19044,1.1907,1.19261,5.5000000000005045,19.099999999998563,7.999999999999119,68.75000000001388,1.19296,1.1923,1.1907,BEARISH,UP,19.099999999998563,False,False,1.19444,1.19047,False,True,London,Post-London
2021-06-28,NY,1.19081,1.18917,1.18775,1.18898,1.18905,1.19045,9.60000000000072,14.00000000000068,9.60000000000072,100.0,1.19209,1.18953,1.18901,BEARISH,UP,14.400000000001079,False,False,1.19295,1.18897,False,True,Asia,Post-London
2021-06-29,NY,1.18939,1.18939,1.18496,1.18929,1.18937,1.18593,14.499999999999512,-34.4000000000011,14.499999999999512,100.0,1.18955,1.18558,1.18935,BEARISH,DOWN,-34.19999999999979,False,False,1.1909,1.18825,False,True,Asia,Post-London
2021-06-30,NY,1.18842,1.18769,1.18572,1.18742,1.18766,1.18682,6.499999999998174,-8.399999999999519,6.499999999998174,100.0,1.1856,1.18492,1.18767,BULLISH,DOWN,-8.500000000000174,False,False,1.18783,1.18373,True,False,Post-London,London
2021-07-01,NY,1.18593,1.18232,1.1807,1.18216,1.18216,1.18427,20.999999999999908,21.099999999998342,20.999999999999908,100.0,1.18492,1.18622,1.18217,BEARISH,UP,20.999999999999908,False,False,1.18492,1.18204,True,True,Post-Asia,Post-London
2021-07-04,NY,1.18724,1.18724,1.18554,1.18705,1.18723,1.18617,3.4000000000000696,-10.600000000000607,4.899999999998794,69.38775510205932,1.18598,1.1862,1.18724,BULLISH,DOWN,-10.700000000001264,False,False,1.18804,1.18513,False,False,Post-London,Post-Asia
2021-07-05,NY,1.18464,1.18423,1.18206,1.18399,1.184,1.1829,8.399999999999519,-10.999999999998789,8.399999999999519,100.0,1.1862,1.18234,1.18401,BEARISH,DOWN,-11.099999999999444,False,False,1.18951,1.1831,False,True,London,Post-London
2021-07-06,NY,1.18364,1.18231,1.17815,1.1822,1.18225,1.17986,7.800000000000029,-23.900000000001143,14.80000000000148,52.70270270269764,1.18231,1.179,1.18225,BEARISH,DOWN,-23.900000000001143,False,False,1.18344,1.18118,True,True,Post-Asia,London
2021-07-07,NY,1.18678,1.18363,1.18333,1.18336,1.18339,1.1853,7.800000000000029,19.100000000000783,8.099999999999774,96.29629629629936,1.179,1.18441,1.18339,BULLISH,UP,19.100000000000783,False,False,1.18454,1.17834,True,False,Post-London,Asia
2021-07-08,NY,1.18748,1.18578,1.18556,1.18556,1.18558,1.18643,5.799999999998029,8.500000000000174,6.500000000000394,89.2307692307335,1.18441,1.1871,1.18557,BULLISH,UP,8.60000000000083,False,False,1.18638,1.18249,True,False,Post-London,London
2021-07-11,NY,1.18742,1.18408,1.18373,1.18373,1.18379,1.18669,5.699999999999594,29.000000000001247,11.799999999999589,48.30508474576096,1.18751,1.18596,1.18377,BEARISH,UP,29.200000000000337,False,False,1.18802,1.1836,False,False,Asia,Post-London
2021-07-12,NY,1.18507,1.18392,1.17917,1.18371,1.18392,1.18225,36.89999999999971,-16.700000000000603,36.89999999999971,100.0,1.18594,1.17758,1.18393,BEARISH,DOWN,-16.799999999999038,False,False,1.18751,1.18354,False,True,Asia,Post-London
2021-07-13,NY,1.1828,1.1804,1.18023,1.18024,1.18026,1.18197,7.800000000000029,17.099999999998783,7.800000000000029,100.0,1.17756,1.18355,1.18025,BULLISH,UP,17.199999999999438,False,False,1.18045,1.17717,True,False,Post-London,Asia
2021-07-14,NY,1.18232,1.18106,1.18036,1.18091,1.18098,1.18177,5.399999999999849,7.900000000000684,5.399999999999849,100.0,1.1835,1.18118,1.18096,BEARISH,UP,8.099999999999774,False,False,1.18506,1.18079,False,True,London,Post-London
2021-07-15,NY,1.18136,1.17955,1.17929,1.17939,1.17942,1.18088,7.600000000000939,14.600000000000168,7.600000000000939,100.0,1.18119,1.18047,1.17942,BEARISH,UP,14.600000000000168,False,False,1.18221,1.17921,False,False,Post-London,Post-London
2021-07-18,NY,1.18244,1.17718,1.17636,1.17681,1.17711,1.18056,6.399999999999739,34.49999999999953,6.399999999999739,100.0,1.18054,1.17967,1.17712,BEARISH,UP,34.4000000000011,False,False,1.18136,1.17652,True,True,Asia,London
2021-07-19,NY,1.17881,1.17881,1.17555,1.17844,1.17876,1.17642,5.799999999998029,-23.400000000000087,7.800000000000029,74.35897435894881,1.17979,1.17801,1.17877,BEARISH,DOWN,-23.500000000000743,False,False,1.18024,1.17721,False,True,Post-London,London
2021-07-20,NY,1.17982,1.17705,1.17598,1.17683,1.17705,1.17894,6.800000000000139,18.900000000001693,6.800000000000139,100.0,1.17776,1.17939,1.17705,BEARISH,UP,18.900000000001693,False,False,1.17829,1.17518,True,False,Asia,London
2021-07-21,NY,1.18304,1.17936,1.17707,1.1789,1.17935,1.1791,14.099999999999111,-2.4999999999986144,17.700000000000493,79.6610169491453,1.17892,1.17706,1.17937,BULLISH,DOWN,-2.6999999999999247,False,False,1.18134,1.17792,True,True,Post-London,London
2021-07-22,NY,1.17809,1.17651,1.17548,1.17613,1.17613,1.17618,5.399999999999849,0.5000000000010552,7.300000000001194,73.97260273971186,1.17706,1.17683,1.17614,BEARISH,UP,0.40000000000040004,False,False,1.17865,1.17544,False,False,London,Post-London
2021-07-25,NY,1.18172,1.17936,1.17791,1.1792,1.17925,1.18077,6.6000000000010495,15.20000000000188,8.500000000000174,77.64705882354018,1.17681,1.18026,1.17926,BULLISH,UP,15.100000000001224,False,False,1.18001,1.17632,True,False,London,Asia
2021-07-26,NY,1.18275,1.18012,1.17985,1.17985,1.17985,1.1825,5.299999999999194,26.50000000000041,5.299999999999194,100.0,1.18027,1.18165,1.17986,BEARISH,UP,26.400000000001977,False,False,1.1812,1.17698,True,False,Asia,London
2021-07-27,NY,1.18109,1.18109,1.17832,1.18065,1.18098,1.17996,7.999999999999119,-10.200000000000207,40.70000000000018,19.656019656017403,1.1816,1.18432,1.181,BEARISH,DOWN,-10.40000000000152,False,False,1.18303,1.17994,False,True,London,Post-London
2021-07-28,NY,1.1889,1.18752,1.18708,1.18716,1.18716,1.18855,6.099999999999994,13.900000000000023,6.099999999999994,100.0,1.18432,1.1886,1.18712,BULLISH,UP,14.300000000000423,False,False,1.188,1.18406,True,False,Post-London,Asia
2021-07-29,NY,1.18972,1.18854,1.18515,1.18835,1.18835,1.18589,8.300000000001084,-24.599999999999067,8.300000000001084,100.0,1.18859,1.18667,1.18833,BEARISH,DOWN,-24.399999999999977,False,False,1.19085,1.18749,False,True,Post-London,London
2021-08-01,NY,1.18902,1.18902,1.18713,1.18876,1.18897,1.18784,6.800000000000139,-11.300000000000754,8.500000000000174,80.0,1.18641,1.18675,1.18898,BULLISH,DOWN,-11.399999999999189,False,False,1.18968,1.18587,False,False,Post-London,Asia
2021-08-02,NY,1.18926,1.18926,1.18578,1.18891,1.18925,1.18588,4.299999999999304,-33.69999999999873,4.999999999999449,85.99999999999555,1.18671,1.18632,1.18925,BULLISH,DOWN,-33.69999999999873,False,False,1.18932,1.18671,False,True,Post-London,Asia
