week_key,high_day,high_dow,high_day_name,low_day,low_dow,low_day_name,weekly_range_pips,high_first,low_first,same_day,year,weekly_return,bullish
2013-W21,2013-05-21,1,Tuesday,2013-05-22,2,Wednesday,176.60000000000008,True,False,False,2013,48.200000000000465,True
2013-W22,2013-06-02,6,Sunday,2013-05-28,1,Tuesday,269.5000000000003,False,True,False,2013,144.90000000000114,True
2013-W23,2013-06-05,2,Wednesday,2013-06-03,0,Monday,263.4000000000003,False,True,False,2013,180.79999999999873,True
2013-W24,2013-06-12,2,Wednesday,2013-06-10,0,Monday,157.80000000000126,False,True,False,2013,109.29999999999885,True
2013-W25,2013-06-18,1,Tuesday,2013-06-23,6,Sunday,357.80000000000143,True,False,False,2013,-247.1000000000001,False
2013-W26,2013-06-24,0,Monday,2013-06-25,1,Tuesday,165.70000000000195,True,False,False,2013,-55.79999999999919,False
2013-W27,2013-07-01,0,Monday,2013-07-04,3,Thursday,272.00000000000114,True,False,False,2013,-194.59999999999812,False
2013-W28,2013-07-10,2,Wednesday,2013-07-08,0,Monday,450.80000000000007,False,True,False,2013,191.60000000000065,True
2013-W29,2013-07-21,6,Sunday,2013-07-15,0,Monday,167.2999999999991,False,True,False,2013,124.29999999999941,True
2013-W30,2013-07-25,3,Thursday,2013-07-22,0,Monday,133.40000000000128,False,True,False,2013,77.0000000000004,True
2013-W31,2013-07-30,1,Tuesday,2013-08-01,3,Thursday,155.10000000000136,True,False,False,2013,-4.20000000000087,False
2013-W32,2013-08-07,2,Wednesday,2013-08-05,0,Monday,154.0000000000008,False,True,False,2013,41.50000000000098,True
2013-W33,2013-08-15,3,Thursday,2013-08-14,2,Wednesday,174.09999999999926,False,True,False,2013,34.50000000000175,True
2013-W34,2013-08-19,0,Monday,2013-08-21,2,Wednesday,153.7999999999995,True,False,False,2013,34.09999999999913,True
2013-W35,2013-08-26,0,Monday,2013-08-29,3,Thursday,224.80000000000055,True,False,False,2013,-177.00000000000048,False
2013-W36,2013-09-08,6,Sunday,2013-09-05,3,Thursday,176.0000000000006,False,True,False,2013,63.29999999999947,True
2013-W37,2013-09-15,6,Sunday,2013-09-09,0,Monday,155.1999999999998,False,True,False,2013,78.79999999999887,True
2013-W38,2013-09-18,2,Wednesday,2013-09-16,0,Monday,243.30000000000186,False,True,False,2013,158.90000000000182,True
2013-W39,2013-09-26,3,Thursday,2013-09-24,1,Tuesday,102.40000000000026,False,True,False,2013,33.30000000000055,True
2013-W40,2013-10-02,2,Wednesday,2013-10-01,1,Tuesday,141.10000000000068,False,True,False,2013,56.69999999999842,True
2013-W41,2013-10-07,0,Monday,2013-10-08,1,Tuesday,121.20000000000131,True,False,False,2013,-19.800000000000928,False
2013-W42,2013-10-17,3,Thursday,2013-10-15,1,Tuesday,231.09999999999962,False,True,False,2013,119.70000000000036,True
2013-W43,2013-10-24,3,Thursday,2013-10-21,0,Monday,169.9000000000006,False,True,False,2013,104.50000000000071,True
2013-W44,2013-10-28,0,Monday,2013-11-03,6,Sunday,370.7000000000016,True,False,False,2013,-271.1000000000019,False
2013-W45,2013-11-05,1,Tuesday,2013-11-06,2,Wednesday,251.90000000000046,True,False,False,2013,-107.69999999999946,False
2013-W46,2013-11-17,6,Sunday,2013-11-11,0,Monday,182.500000000001,False,True,False,2013,99.50000000000125,True
2013-W47,2013-11-19,1,Tuesday,2013-11-20,2,Wednesday,179.3,True,False,False,2013,10.80000000000192,True
2013-W48,2013-11-28,3,Thursday,2013-11-25,0,Monday,106.20000000000074,False,True,False,2013,23.999999999999577,True
2013-W49,2013-12-08,6,Sunday,2013-12-02,0,Monday,221.00000000000009,False,True,False,2013,197.40000000000092,True
2013-W50,2013-12-10,1,Tuesday,2013-12-12,3,Thursday,100.99999999999997,True,False,False,2013,22.299999999999542,True
2013-W51,2013-12-17,1,Tuesday,2013-12-19,3,Thursday,186.3999999999999,True,False,False,2013,-64.5999999999991,False
2013-W52,2013-12-26,3,Thursday,2013-12-23,0,Monday,237.9999999999982,False,True,False,2013,106.80000000000022,True
2014-W01,2013-12-30,0,Monday,2014-01-05,6,Sunday,241.29999999999984,True,False,False,2014,-170.99999999999892,False
2014-W02,2014-01-09,3,Thursday,2014-01-08,2,Wednesday,138.59999999999982,False,True,False,2014,42.099999999998246,True
2014-W03,2014-01-13,0,Monday,2014-01-19,6,Sunday,191.70000000000132,True,False,False,2014,-118.7999999999989,False
2014-W04,2014-01-23,3,Thursday,2014-01-20,0,Monday,223.0999999999983,False,True,False,2014,121.89999999999924,True
2014-W05,2014-01-27,0,Monday,2014-02-02,6,Sunday,211.39999999999935,True,False,False,2014,-148.20000000000056,False
2014-W06,2014-02-09,6,Sunday,2014-02-05,2,Wednesday,169.0999999999998,False,True,False,2014,120.8000000000009,True
2014-W07,2014-02-16,6,Sunday,2014-02-11,1,Tuesday,162.1000000000006,False,True,False,2014,62.40000000000023,True
2014-W08,2014-02-18,1,Tuesday,2014-02-19,2,Wednesday,87.70000000000167,True,False,False,2014,28.199999999998226,True
2014-W09,2014-02-27,3,Thursday,2014-02-26,2,Wednesday,181.40000000000046,False,True,False,2014,-0.10000000000065512,False
2014-W10,2014-03-06,3,Thursday,2014-03-04,1,Tuesday,207.50000000000045,False,True,False,2014,141.69999999999794,True
2014-W11,2014-03-12,2,Wednesday,2014-03-10,0,Monday,133.0000000000009,False,True,False,2014,45.199999999998575,True
2014-W12,2014-03-17,0,Monday,2014-03-19,2,Wednesday,193.40000000000134,True,False,False,2014,-82.99999999999974,False
2014-W13,2014-03-24,0,Monday,2014-03-27,3,Thursday,142.199999999999,True,False,False,2014,-70.60000000000066,False
2014-W14,2014-04-01,1,Tuesday,2014-04-03,3,Thursday,147.60000000000107,True,False,False,2014,-27.500000000000302,False
2014-W15,2014-04-10,3,Thursday,2014-04-07,0,Monday,168.00000000000148,False,True,False,2014,79.2000000000015,True
2014-W16,2014-04-16,2,Wednesday,2014-04-20,6,Sunday,77.4000000000008,True,False,False,2014,-27.800000000000047,False
2014-W17,2014-04-27,6,Sunday,2014-04-21,0,Monday,94.29999999999828,False,True,False,2014,58.59999999999977,True
2014-W18,2014-04-30,2,Wednesday,2014-04-29,1,Tuesday,115.09999999999908,False,True,False,2014,24.399999999999977,True
2014-W19,2014-05-07,2,Wednesday,2014-05-08,3,Thursday,248.29999999999907,True,False,False,2014,-118.00000000000033,False
2014-W20,2014-05-12,0,Monday,2014-05-14,2,Wednesday,123.29999999999953,True,False,False,2014,-48.39999999999955,False
2014-W21,2014-05-20,1,Tuesday,2014-05-25,6,Sunday,108.09999999999987,True,False,False,2014,-62.699999999999974,False
2014-W22,2014-05-26,0,Monday,2014-05-28,2,Wednesday,82.49999999999869,True,False,False,2014,-49.099999999999696,False
2014-W23,2014-06-05,3,Thursday,2014-06-04,2,Wednesday,173.69999999999885,False,True,False,2014,-2.6999999999999247,False
2014-W24,2014-06-09,0,Monday,2014-06-11,2,Wednesday,89.59999999999857,True,False,False,2014,-19.899999999999363,False
2014-W25,2014-06-18,2,Wednesday,2014-06-16,0,Monday,107.20000000000063,False,True,False,2014,30.49999999999997,True
2014-W26,2014-06-29,6,Sunday,2014-06-25,2,Wednesday,121.70000000000014,False,True,False,2014,87.20000000000061,True
2014-W27,2014-06-30,0,Monday,2014-07-06,6,Sunday,124.40000000000006,True,False,False,2014,-87.20000000000061,False
2014-W28,2014-07-09,2,Wednesday,2014-07-07,0,Monday,62.499999999998664,False,True,False,2014,14.099999999999113,True
2014-W29,2014-07-14,0,Monday,2014-07-17,3,Thursday,137.0999999999989,True,False,False,2014,-95.19999999999973,False
2014-W30,2014-07-21,0,Monday,2014-07-24,3,Thursday,108.09999999999987,True,False,False,2014,-83.89999999999898,False
2014-W31,2014-07-31,3,Thursday,2014-07-29,1,Tuesday,77.89999999999964,False,True,False,2014,-18.199999999999328,False
2014-W32,2014-08-07,3,Thursday,2014-08-05,1,Tuesday,99.60000000000191,False,True,False,2014,-37.199999999999456,False
2014-W33,2014-08-12,1,Tuesday,2014-08-11,0,Monday,79.09999999999862,False,True,False,2014,-21.500000000000963,False
2014-W34,2014-08-18,0,Monday,2014-08-24,6,Sunday,180.50000000000122,True,False,False,2014,-171.3000000000009,False
2014-W35,2014-08-27,2,Wednesday,2014-08-31,6,Sunday,101.60000000000169,True,False,False,2014,-63.29999999999947,False
2014-W36,2014-09-02,1,Tuesday,2014-09-07,6,Sunday,278.00000000000045,True,False,False,2014,-233.9000000000002,False
2014-W37,2014-09-11,3,Thursday,2014-09-08,0,Monday,119.89999999999945,False,True,False,2014,45.70000000000185,True
2014-W38,2014-09-15,0,Monday,2014-09-21,6,Sunday,179.00000000000028,True,False,False,2014,-90.69999999999911,False
2014-W39,2014-09-22,0,Monday,2014-09-28,6,Sunday,237.49999999999937,True,False,False,2014,-163.89999999999904,False
2014-W40,2014-09-29,0,Monday,2014-10-02,3,Thursday,201.59999999999957,True,False,False,2014,-29.199999999998116,False
2014-W41,2014-10-08,2,Wednesday,2014-10-06,0,Monday,207.50000000000045,False,True,False,2014,96.80000000000133,True
2014-W42,2014-10-14,1,Tuesday,2014-10-14,1,Tuesday,262.10000000000065,False,False,True,2014,47.8999999999985,True
2014-W43,2014-10-20,0,Monday,2014-10-22,2,Wednesday,226.1000000000002,True,False,False,2014,-101.90000000000143,False
2014-W44,2014-10-28,1,Tuesday,2014-11-02,6,Sunday,330.2000000000005,True,False,False,2014,-216.69999999999857,False
2014-W45,2014-11-03,0,Monday,2014-11-06,3,Thursday,219.30000000000004,True,False,False,2014,-61.1000000000006,False
2014-W46,2014-11-16,6,Sunday,2014-11-10,0,Monday,182.70000000000007,False,True,False,2014,28.900000000000592,True
2014-W47,2014-11-18,1,Tuesday,2014-11-23,6,Sunday,236.60000000000014,True,False,False,2014,-7.599999999998719,False
2014-W48,2014-11-25,1,Tuesday,2014-11-24,0,Monday,129.5999999999986,False,True,False,2014,27.099999999999902,True
2014-W49,2014-12-01,0,Monday,2014-12-07,6,Sunday,229.10000000000207,True,False,False,2014,-152.7999999999996,False
2014-W50,2014-12-10,2,Wednesday,2014-12-08,0,Monday,203.29999999999959,False,True,False,2014,119.79999999999879,True
2014-W51,2014-12-15,0,Monday,2014-12-21,6,Sunday,353.0999999999995,True,False,False,2014,-207.50000000000045,False
2014-W52,2014-12-22,0,Monday,2014-12-28,6,Sunday,103.10000000000042,True,False,False,2014,-77.30000000000015,False
2015-W01,2014-12-29,0,Monday,2015-01-04,6,Sunday,321.00000000000017,True,False,False,2015,-222.0999999999984,False
2015-W02,2015-01-05,0,Monday,2015-01-07,2,Wednesday,214.60000000000034,True,False,False,2015,-99.49999999999903,False
2015-W03,2015-01-12,0,Monday,2015-01-15,3,Thursday,399.50000000000153,True,False,False,2015,-231.2000000000003,False
2015-W04,2015-01-20,1,Tuesday,2015-01-25,6,Sunday,582.4000000000007,True,False,False,2015,-368.1999999999985,False
2015-W05,2015-01-26,0,Monday,2015-01-26,0,Monday,198.89999999999964,False,False,True,2015,103.40000000000016,True
2015-W06,2015-02-02,0,Monday,2015-02-08,6,Sunday,263.8000000000007,True,False,False,2015,-17.599999999999838,False
2015-W07,2015-02-12,3,Thursday,2015-02-09,0,Monday,170.09999999999968,False,True,False,2015,30.300000000000882,True
2015-W08,2015-02-18,2,Wednesday,2015-02-19,3,Thursday,171.00000000000114,True,False,False,2015,-20.999999999999908,False
2015-W09,2015-02-24,1,Tuesday,2015-03-01,6,Sunday,228.5999999999988,True,False,False,2015,-151.69999999999905,False
2015-W10,2015-03-02,0,Monday,2015-03-08,6,Sunday,394.69999999999897,True,False,False,2015,-331.39999999999947,False
2015-W11,2015-03-09,0,Monday,2015-03-12,3,Thursday,392.69999999999914,True,False,False,2015,-284.6000000000015,False
2015-W12,2015-03-17,1,Tuesday,2015-03-16,0,Monday,487.20000000000095,False,True,False,2015,379.00000000000045,True
2015-W13,2015-03-25,2,Wednesday,2015-03-26,3,Thursday,251.00000000000122,True,False,False,2015,-109.3999999999995,False
2015-W14,2015-04-05,6,Sunday,2015-03-30,0,Monday,322.59999999999957,False,True,False,2015,89.50000000000014,True
2015-W15,2015-04-06,0,Monday,2015-04-12,6,Sunday,434.4999999999999,True,False,False,2015,-355.0999999999993,False
2015-W16,2015-04-16,3,Thursday,2015-04-13,0,Monday,317.09999999999906,False,True,False,2015,170.20000000000036,True
2015-W17,2015-04-26,6,Sunday,2015-04-20,0,Monday,266.6999999999997,False,True,False,2015,154.10000000000144,True
2015-W18,2015-04-30,3,Thursday,2015-04-27,0,Monday,429.8000000000002,False,True,False,2015,254.09999999999934,True
2015-W19,2015-05-06,2,Wednesday,2015-05-04,0,Monday,325.2999999999995,False,True,False,2015,10.399999999999299,True
2015-W20,2015-05-14,3,Thursday,2015-05-11,0,Monday,332.5,False,True,False,2015,159.19999999999933,True
2015-W21,2015-05-18,0,Monday,2015-05-24,6,Sunday,367.1000000000002,True,False,False,2015,-336.1999999999998,False
2015-W22,2015-05-28,3,Thursday,2015-05-26,1,Tuesday,186.69999999999965,False,True,False,2015,-50.69999999999908,False
2015-W23,2015-06-03,2,Wednesday,2015-06-01,0,Monday,463.79999999999865,False,True,False,2015,364.2999999999996,True
2015-W24,2015-06-09,1,Tuesday,2015-06-11,3,Thursday,235.19999999999985,True,False,False,2015,-8.500000000000174,False
2015-W25,2015-06-17,2,Wednesday,2015-06-15,0,Monday,231.2000000000003,False,True,False,2015,56.100000000001145,True
2015-W26,2015-06-22,0,Monday,2015-06-28,6,Sunday,394.30000000000075,True,False,False,2015,-105.00000000000176,False
2015-W27,2015-06-29,0,Monday,2015-07-05,6,Sunday,275.0000000000008,True,False,False,2015,-178.79999999999896,False
2015-W28,2015-07-09,3,Thursday,2015-07-06,0,Monday,299.4999999999992,False,True,False,2015,-52.80000000000173,False
2015-W29,2015-07-13,0,Monday,2015-07-19,6,Sunday,275.4000000000012,True,False,False,2015,-178.10000000000105,False
2015-W30,2015-07-26,6,Sunday,2015-07-20,0,Monday,317.89999999999986,False,True,False,2015,263.19999999999897,True
2015-W31,2015-07-30,3,Thursday,2015-07-29,2,Wednesday,220.70000000000033,False,True,False,2015,-138.49999999999918,False
2015-W32,2015-08-09,6,Sunday,2015-08-04,1,Tuesday,193.3000000000007,False,True,False,2015,69.20000000000037,True
2015-W33,2015-08-11,1,Tuesday,2015-08-10,0,Monday,253.30000000000075,False,True,False,2015,58.79999999999885,True
2015-W34,2015-08-23,6,Sunday,2015-08-17,0,Monday,697.0000000000009,False,True,False,2015,541.7999999999989,True
2015-W35,2015-08-24,0,Monday,2015-08-27,3,Thursday,465.40000000000026,True,False,False,2015,-407.6999999999997,False
2015-W36,2015-08-31,0,Monday,2015-09-02,2,Wednesday,244.69999999999993,True,False,False,2015,-40.299999999999784,False
2015-W37,2015-09-13,6,Sunday,2015-09-08,1,Tuesday,241.1999999999992,False,True,False,2015,146.19999999999857,True
2015-W38,2015-09-17,3,Thursday,2015-09-20,6,Sunday,278.80000000000126,True,False,False,2015,-125.99999999999945,False
2015-W39,2015-09-23,2,Wednesday,2015-09-22,1,Tuesday,190.90000000000052,False,True,False,2015,55.899999999999835,True
2015-W40,2015-10-01,3,Thursday,2015-09-30,2,Wednesday,183.39999999999802,False,True,False,2015,-56.49999999999933,False
2015-W41,2015-10-11,6,Sunday,2015-10-05,0,Monday,224.9000000000012,False,True,False,2015,170.99999999999892,True
2015-W42,2015-10-14,2,Wednesday,2015-10-18,6,Sunday,189.50000000000023,True,False,False,2015,-31.199999999997896,False
2015-W43,2015-10-19,0,Monday,2015-10-22,3,Thursday,390.299999999999,True,False,False,2015,-269.0999999999999,False
2015-W44,2015-10-27,1,Tuesday,2015-10-27,1,Tuesday,199.00000000000028,False,False,True,2015,-41.50000000000098,False
2015-W45,2015-11-02,0,Monday,2015-11-05,3,Thursday,323.59999999999945,True,False,False,2015,-263.70000000000005,False
2015-W46,2015-11-11,2,Wednesday,2015-11-09,0,Monday,155.89999999999992,False,True,False,2015,-64.49999999999845,False
2015-W47,2015-11-18,2,Wednesday,2015-11-22,6,Sunday,170.300000000001,True,False,False,2015,-48.50000000000021,False
2015-W48,2015-11-24,1,Tuesday,2015-11-29,6,Sunday,131.4000000000015,True,False,False,2015,-72.29999999999848,False
2015-W49,2015-12-02,2,Wednesday,2015-12-02,2,Wednesday,458.7999999999992,False,False,True,2015,274.0000000000009,True
2015-W50,2015-12-13,6,Sunday,2015-12-07,0,Monday,218.5999999999999,False,True,False,2015,154.69999999999874,True
2015-W51,2015-12-14,0,Monday,2015-12-16,2,Wednesday,256.69999999999857,True,False,False,2015,-76.00000000000051,False
2015-W52,2015-12-27,6,Sunday,2015-12-22,1,Tuesday,122.29999999999963,False,True,False,2015,51.49999999999988,True
2015-W53,2015-12-28,0,Monday,2016-01-03,6,Sunday,210.40000000000168,True,False,False,2015,-135.40000000000109,False
2016-W01,2016-01-10,6,Sunday,2016-01-04,0,Monday,259.20000000000164,False,True,False,2016,30.199999999998006,True
2016-W02,2016-01-14,3,Thursday,2016-01-12,1,Tuesday,179.6999999999982,False,True,False,2016,33.00000000000081,True
2016-W03,2016-01-19,1,Tuesday,2016-01-20,2,Wednesday,198.10000000000105,True,False,False,2016,-41.999999999999815,False
2016-W04,2016-01-27,2,Wednesday,2016-01-28,3,Thursday,157.59999999999997,True,False,False,2016,39.20000000000145,True
2016-W05,2016-02-04,3,Thursday,2016-02-01,0,Monday,361.29999999999995,False,True,False,2016,304.1999999999989,True
2016-W06,2016-02-10,2,Wednesday,2016-02-14,6,Sunday,248.69999999999948,True,False,False,2016,-39.70000000000029,False
2016-W07,2016-02-15,0,Monday,2016-02-21,6,Sunday,189.99999999999906,True,False,False,2016,-124.69999999999982,False
2016-W08,2016-02-25,3,Thursday,2016-02-28,6,Sunday,208.89999999999853,True,False,False,2016,-156.10000000000124,False
2016-W09,2016-03-03,3,Thursday,2016-03-01,1,Tuesday,218.09999999999886,False,True,False,2016,141.0,True
2016-W10,2016-03-09,2,Wednesday,2016-03-09,2,Wednesday,395.8000000000017,False,False,True,2016,88.69999999999933,True
2016-W11,2016-03-16,2,Wednesday,2016-03-15,1,Tuesday,284.69999999999993,False,True,False,2016,140.0000000000001,True
2016-W12,2016-03-21,0,Monday,2016-03-23,2,Wednesday,115.89999999999989,True,False,False,2016,-45.100000000000136,False
2016-W13,2016-03-31,3,Thursday,2016-03-28,0,Monday,268.99999999999926,False,True,False,2016,193.20000000000005,True
2016-W14,2016-04-06,2,Wednesday,2016-04-05,1,Tuesday,127.1,False,True,False,2016,17.400000000000748,True
2016-W15,2016-04-11,0,Monday,2016-04-13,2,Wednesday,231.09999999999962,True,False,False,2016,-94.79999999999933,False
2016-W16,2016-04-20,2,Wednesday,2016-04-21,3,Thursday,181.00000000000006,True,False,False,2016,-43.300000000001674,False
2016-W17,2016-05-01,6,Sunday,2016-04-25,0,Monday,279.4999999999992,False,True,False,2016,271.9000000000005,True
2016-W18,2016-05-02,0,Monday,2016-05-08,6,Sunday,240.7999999999988,True,False,False,2016,-149.79999999999993,False
2016-W19,2016-05-10,1,Tuesday,2016-05-12,3,Thursday,163.5999999999993,True,False,False,2016,-63.69999999999987,False
2016-W20,2016-05-16,0,Monday,2016-05-18,2,Wednesday,168.29999999999902,True,False,False,2016,-100.59999999999958,False
2016-W21,2016-05-23,0,Monday,2016-05-29,6,Sunday,129.09999999999977,True,False,False,2016,-80.50000000000112,False
2016-W22,2016-06-05,6,Sunday,2016-05-31,1,Tuesday,278.4000000000009,False,True,False,2016,216.3999999999988,True
2016-W23,2016-06-08,2,Wednesday,2016-06-12,6,Sunday,183.40000000000023,True,False,False,2016,-62.699999999999974,False
2016-W24,2016-06-19,6,Sunday,2016-06-15,2,Wednesday,251.7999999999998,False,True,False,2016,21.299999999999653,True
2016-W25,2016-06-23,3,Thursday,2016-06-23,3,Thursday,516.7000000000011,False,False,True,2016,-289.20000000000056,False
2016-W26,2016-06-30,3,Thursday,2016-06-27,0,Monday,159.3,False,True,False,2016,129.3000000000011,True
2016-W27,2016-07-04,0,Monday,2016-07-07,3,Thursday,183.1999999999989,True,False,False,2016,-97.00000000000043,False
2016-W28,2016-07-13,2,Wednesday,2016-07-14,3,Thursday,140.60000000000184,True,False,False,2016,17.899999999999583,True
2016-W29,2016-07-18,0,Monday,2016-07-24,6,Sunday,128.39999999999964,True,False,False,2016,-79.80000000000098,False
2016-W30,2016-07-28,3,Thursday,2016-07-26,1,Tuesday,236.1000000000013,False,True,False,2016,167.70000000000175,True
2016-W31,2016-08-01,0,Monday,2016-08-04,3,Thursday,187.90000000000083,True,False,False,2016,-73.30000000000058,False
2016-W32,2016-08-11,3,Thursday,2016-08-08,0,Monday,150.7999999999998,False,True,False,2016,95.40000000000104,True
2016-W33,2016-08-17,2,Wednesday,2016-08-15,0,Monday,188.99999999999918,False,True,False,2016,137.40000000000086,True
2016-W34,2016-08-22,0,Monday,2016-08-28,6,Sunday,197.09999999999894,True,False,False,2016,-131.49999999999994,False
2016-W35,2016-09-01,3,Thursday,2016-08-30,1,Tuesday,129.09999999999977,False,True,False,2016,-40.70000000000018,False
2016-W36,2016-09-07,2,Wednesday,2016-09-05,0,Monday,186.2000000000008,False,True,False,2016,89.29999999999882,True
2016-W37,2016-09-14,2,Wednesday,2016-09-15,3,Thursday,134.30000000000052,True,False,False,2016,-59.899999999999395,False
2016-W38,2016-09-25,6,Sunday,2016-09-20,1,Tuesday,156.09999999999903,False,True,False,2016,78.70000000000044,True
2016-W39,2016-09-26,0,Monday,2016-09-29,3,Thursday,105.39999999999993,True,False,False,2016,-42.40000000000022,False
2016-W40,2016-10-03,0,Monday,2016-10-06,3,Thursday,134.60000000000028,True,False,False,2016,-72.09999999999938,False
2016-W41,2016-10-10,0,Monday,2016-10-16,6,Sunday,178.4999999999992,True,False,False,2016,-138.7000000000005,False
2016-W42,2016-10-19,2,Wednesday,2016-10-20,3,Thursday,180.00000000000017,True,False,False,2016,-117.70000000000059,False
2016-W43,2016-10-27,3,Thursday,2016-10-24,0,Monday,140.69999999999806,False,True,False,2016,98.89999999999955,True
2016-W44,2016-11-03,3,Thursday,2016-10-31,0,Monday,181.29999999999978,False,True,False,2016,58.39999999999846,True
2016-W45,2016-11-08,1,Tuesday,2016-11-13,6,Sunday,590.1,True,False,False,2016,-303.79999999999853,False
2016-W46,2016-11-14,0,Monday,2016-11-17,3,Thursday,247.49999999999827,True,False,False,2016,-107.5999999999988,False
2016-W47,2016-11-27,6,Sunday,2016-11-23,2,Wednesday,167.39999999999978,False,True,False,2016,-13.499999999999623,False
2016-W48,2016-12-04,6,Sunday,2016-12-04,6,Sunday,291.59999999999854,False,False,True,2016,150.50000000000009,True
2016-W49,2016-12-07,2,Wednesday,2016-12-11,6,Sunday,348.1000000000001,True,False,False,2016,-127.80000000000014,False
2016-W50,2016-12-13,1,Tuesday,2016-12-14,2,Wednesday,303.50000000000097,True,False,False,2016,-232.79999999999967,False
2016-W51,2016-12-21,2,Wednesday,2016-12-19,0,Monday,147.10000000000002,False,True,False,2016,64.29999999999936,True
2016-W52,2016-12-29,3,Thursday,2016-12-27,1,Tuesday,281.499999999999,False,True,False,2016,-0.9000000000014552,False
2017-W01,2017-01-05,3,Thursday,2017-01-02,0,Monday,280.80000000000103,False,True,False,2017,118.30000000000007,True
2017-W02,2017-01-11,2,Wednesday,2017-01-10,1,Tuesday,231.0000000000012,False,True,False,2017,24.999999999999467,True
2017-W03,2017-01-22,6,Sunday,2017-01-18,2,Wednesday,179.6999999999982,False,True,False,2017,165.49999999999844,True
2017-W04,2017-01-23,0,Monday,2017-01-29,6,Sunday,154.6000000000003,True,False,False,2017,-71.0999999999995,False
2017-W05,2017-02-01,2,Wednesday,2017-01-30,0,Monday,143.89999999999904,False,True,False,2017,56.89999999999973,True
2017-W06,2017-02-06,0,Monday,2017-02-12,6,Sunday,157.99999999999815,True,False,False,2017,-151.60000000000062,False
2017-W07,2017-02-15,2,Wednesday,2017-02-14,1,Tuesday,157.8999999999997,False,True,False,2017,13.399999999998968,True
2017-W08,2017-02-26,6,Sunday,2017-02-21,1,Tuesday,136.80000000000138,False,True,False,2017,-25.299999999999212,False
2017-W09,2017-03-05,6,Sunday,2017-03-01,2,Wednesday,144.89999999999893,False,True,False,2017,-6.200000000000649,False
2017-W10,2017-03-12,6,Sunday,2017-03-08,2,Wednesday,189.20000000000047,False,True,False,2017,73.59999999999812,True
2017-W11,2017-03-16,3,Thursday,2017-03-13,0,Monday,182.40000000000035,False,True,False,2017,87.3999999999997,True
2017-W12,2017-03-26,6,Sunday,2017-03-20,0,Monday,187.10000000000005,False,True,False,2017,125.50000000000061,True
2017-W13,2017-03-27,0,Monday,2017-04-02,6,Sunday,230.3999999999995,True,False,False,2017,-194.79999999999941,False
2017-W14,2017-04-04,1,Tuesday,2017-04-09,6,Sunday,119.1999999999993,True,False,False,2017,-74.19999999999982,False
2017-W15,2017-04-12,2,Wednesday,2017-04-10,0,Monday,99.10000000000085,False,True,False,2017,46.89999999999861,True
2017-W16,2017-04-23,6,Sunday,2017-04-17,0,Monday,281.19999999999925,False,True,False,2017,225.2999999999994,True
2017-W17,2017-04-25,1,Tuesday,2017-04-24,0,Monday,99.49999999999903,False,True,False,2017,30.799999999999716,True
2017-W18,2017-05-07,6,Sunday,2017-05-03,2,Wednesday,146.29999999999922,False,True,False,2017,26.200000000000667,True
2017-W19,2017-05-14,6,Sunday,2017-05-10,2,Wednesday,150.40000000000165,False,True,False,2017,52.49999999999977,True
2017-W20,2017-05-21,6,Sunday,2017-05-15,0,Monday,291.00000000000125,False,True,False,2017,263.70000000000005,True
2017-W21,2017-05-22,0,Monday,2017-05-25,3,Thursday,107.69999999999946,True,False,False,2017,-73.09999999999928,False
2017-W22,2017-06-01,3,Thursday,2017-05-29,0,Monday,175.4000000000011,False,True,False,2017,90.50000000000003,True
2017-W23,2017-06-05,0,Monday,2017-06-08,3,Thursday,117.40000000000083,True,False,False,2017,-49.199999999998134,False
2017-W24,2017-06-13,1,Tuesday,2017-06-14,2,Wednesday,163.8000000000006,True,False,False,2017,-57.200000000001694,False
2017-W25,2017-06-25,6,Sunday,2017-06-19,0,Monday,101.10000000000063,False,True,False,2017,34.699999999998624,True
2017-W26,2017-06-28,2,Wednesday,2017-06-26,0,Monday,266.4,False,True,False,2017,182.29999999999967,True
2017-W27,2017-07-06,3,Thursday,2017-07-04,1,Tuesday,127.7000000000017,False,True,False,2017,36.000000000000476,True
2017-W28,2017-07-11,1,Tuesday,2017-07-12,2,Wednesday,118.80000000000112,True,False,False,2017,80.29999999999981,True
2017-W29,2017-07-23,6,Sunday,2017-07-17,0,Monday,212.60000000000056,False,True,False,2017,163.20000000000113,True
2017-W30,2017-07-30,6,Sunday,2017-07-25,1,Tuesday,232.6000000000006,False,True,False,2017,199.79999999999887,True
2017-W31,2017-08-01,1,Tuesday,2017-08-03,3,Thursday,181.99999999999994,True,False,False,2017,-45.49999999999832,False
2017-W32,2017-08-10,3,Thursday,2017-08-08,1,Tuesday,158.00000000000037,False,True,False,2017,-15.000000000000568,False
2017-W33,2017-08-20,6,Sunday,2017-08-16,2,Wednesday,165.90000000000106,False,True,False,2017,36.299999999998,True
2017-W34,2017-08-27,6,Sunday,2017-08-22,1,Tuesday,243.79999999999848,False,True,False,2017,163.69999999999996,True
2017-W35,2017-08-28,0,Monday,2017-08-30,2,Wednesday,247.00000000000165,True,False,False,2017,-83.69999999999989,False
2017-W36,2017-09-07,3,Thursday,2017-09-04,0,Monday,223.9000000000013,False,True,False,2017,57.69999999999831,True
2017-W37,2017-09-12,1,Tuesday,2017-09-13,2,Wednesday,156.70000000000073,True,False,False,2017,2.500000000000835,True
